species,patch_id,pu_id,patch_area_km2
Microgale majori,610,117,9.47659898817736
Acrocephalus newtoni,24654,150,13.4841380082464
Acrocephalus newtoni,24952,150,17.2041515713403
Acrocephalus newtoni,24989,150,6.30204088942397
Acrocephalus newtoni,24992,150,0.354966187152743
Acrocephalus newtoni,5999,169,9.85478743635582
Acrocephalus newtoni,24987,169,0.273749815550089
Acrocephalus newtoni,24988,169,0.729973824637175
Acrocephalus newtoni,24937,177,80.5437210931419
Acrocephalus newtoni,24938,177,118.609780089503
Acrocephalus newtoni,24995,177,2.48540128049261
Acrocephalus newtoni,24986,178,13.3287971111413
Alectroenas madagascariensis,6243,8,80.5437210931419
Alectroenas madagascariensis,6244,8,118.609780089503
Alectroenas madagascariensis,6281,8,13.3287971111413
Alectroenas madagascariensis,6288,8,2.48540128049261
Alectroenas madagascariensis,6024,11,13.3067118378701
Alectroenas madagascariensis,6253,11,17.2041515713403
Alectroenas madagascariensis,6282,11,6.30204088942397
Apus balstoni,7982,63,80.5437210931419
Apus balstoni,7983,63,118.609780089503
Apus balstoni,7984,63,2.48540128049261
Artamella viridis,15806,72,13.3067118378701
Artamella viridis,16109,72,17.2041515713403
Artamella viridis,16151,72,6.30204088942397
Artamella viridis,16154,72,0.354966187152743
Artamella viridis,9840,81,17.4234359244683
Artamella viridis,16092,86,80.5437210931419
Artamella viridis,16093,86,118.609780089503
Artamella viridis,16157,86,2.48540128049261
Artamella viridis,14354,87,10.6036178188255
Artamella viridis,15599,87,2.86929603930867
Artamella viridis,16143,87,0.434378587412119
Artamella viridis,16145,87,0.608531730871439
Artamella viridis,16149,87,2.78273657909357
Artamella viridis,16150,87,1.9128156739763
Asio madagascariensis,1572,1,80.5437210931419
Asio madagascariensis,1573,1,118.609780089503
Asio madagascariensis,1606,1,13.3287971111413
Atelornis crossleyi,4,1,37.6473830348174
Atelornis crossleyi,246,1,112.167730168119
Atelornis crossleyi,252,1,13.3287971111413
Atelornis crossleyi,253,1,2.48540128049261
Atelornis pittoides,1221,2,118.609780089503
Atelornis pittoides,1222,2,63.051717085332
Atelornis pittoides,1252,2,13.3287971111413
Atelornis pittoides,1253,2,2.48540128049261
Athene superciliaris,3716,11,65.4481504822596
Athene superciliaris,3717,11,79.1393211118962
Athene superciliaris,3751,11,13.3287971111413
Athene superciliaris,3752,11,2.48540128049261
Avahi laniger,5758,253,29.9084357813471
Avahi laniger,5759,253,39.4704589776066
Avahi laniger,94,209,78.8868979133713
Avahi laniger,4313,223,13.3067118378701
Avahi laniger,5764,255,17.2041515713403
Avahi laniger,5784,254,13.3287971111413
Bernieria madagascariensis,22014,113,13.3067118378701
Bernieria madagascariensis,22310,113,17.2041515713403
Bernieria madagascariensis,22347,113,6.30204088942397
Bernieria madagascariensis,22350,113,0.354966187152743
Bernieria madagascariensis,5434,128,9.85478743635582
Bernieria madagascariensis,22345,128,0.273749815550089
Bernieria madagascariensis,22346,128,0.729973824637175
Bernieria madagascariensis,22295,136,80.5437210931419
Bernieria madagascariensis,22296,136,118.609780089503
Bernieria madagascariensis,22353,136,2.48540128049261
Bernieria madagascariensis,22344,137,13.3287971111413
