"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.47423 0.6329 0.6329
0.47433 0.6515 0.6515
0.47443 0.6333 0.6333
0.47453 0.6335 0.6335
0.47463 0.6222 0.6222
0.47473 0.6138 0.6138
0.47483 0.6156 0.6156
0.47493 0.6132 0.6132
0.47503 0.6299 0.6299
0.47512 0.6812 0.6812
0.47522 0.6826 0.6826
0.47532 0.6186 0.6186
0.47542 0.6222 0.6222
0.47552 0.6240 0.6240
0.47562 0.6269 0.6269
0.47572 0.6136 0.6136
0.47582 0.6210 0.6210
0.47592 0.5862 0.5862
0.47602 0.6545 0.6545
0.47612 0.6820 0.6820
0.47622 0.6814 0.6814
0.47632 0.6557 0.6557
0.47642 0.5938 0.5938
0.47652 0.6012 0.6012
0.47662 0.6533 0.6533
0.47672 0.6766 0.6766
0.47682 0.6341 0.6341
0.47692 0.6683 0.6683
0.47702 0.6844 0.6844
0.47712 0.6752 0.6752
0.47722 0.6269 0.6269
0.47731 0.5958 0.5958
0.47741 0.5737 0.5737
0.47751 0.5976 0.5976
0.47761 0.6204 0.6204
0.47771 0.5741 0.5741
0.47781 0.6527 0.6527
0.47791 0.6713 0.6713
0.47801 0.6647 0.6647
0.47811 0.6132 0.6132
0.47821 0.6671 0.6671
0.47831 0.6856 0.6856
0.47841 0.6920 0.6920
0.47851 0.6802 0.6802
0.47861 0.6156 0.6156
0.47871 0.6180 0.6180
0.47881 0.6790 0.6790
0.47891 0.6461 0.6461
0.47901 0.6579 0.6579
0.47911 0.5665 0.5665
0.47921 0.6162 0.6162
0.47931 0.6581 0.6581
0.47941 0.6952 0.6952
0.47950 0.7012 0.7012
0.47960 0.6952 0.6952
0.47970 0.6830 0.6830
0.47980 0.6216 0.6216
0.47990 0.6467 0.6467
0.48000 0.6407 0.6407
0.48010 0.6539 0.6539
0.48020 0.6689 0.6689
0.48030 0.6341 0.6341
0.48040 0.6806 0.6806
0.48050 0.6904 0.6904
0.48060 0.6928 0.6928
0.48070 0.6790 0.6790
0.48080 0.6647 0.6647
0.48090 0.5952 0.5952
0.48100 0.6423 0.6423
0.48110 0.6054 0.6054
0.48120 0.6479 0.6479
0.48130 0.6635 0.6635
0.48140 0.6575 0.6575
0.48150 0.6425 0.6425
0.48160 0.6707 0.6707
0.48169 0.6178 0.6178
0.48179 0.5874 0.5874
0.48189 0.6006 0.6006
0.48199 0.6377 0.6377
0.48209 0.6287 0.6287
0.48219 0.6090 0.6090
0.48229 0.6531 0.6531
0.48239 0.6371 0.6371
0.48249 0.5713 0.5713
0.48259 0.5898 0.5898
0.48269 0.6569 0.6569
0.48279 0.6940 0.6940
0.48289 0.6892 0.6892
0.48299 0.6088 0.6088
0.48309 0.6024 0.6024
0.48319 0.6114 0.6114
0.48329 0.6820 0.6820
0.48339 0.6299 0.6299
0.48349 0.6377 0.6377
0.48359 0.6874 0.6874
0.48369 0.6854 0.6854
0.48379 0.6910 0.6910
0.48388 0.6832 0.6832
0.48398 0.6832 0.6832
0.48408 0.6850 0.6850
0.48418 0.6347 0.6347
0.48428 0.6375 0.6375
0.48438 0.6527 0.6527
0.48448 0.6467 0.6467
0.48458 0.6677 0.6677
0.48468 0.5928 0.5928
0.48478 0.6228 0.6228
0.48488 0.6760 0.6760
0.48498 0.6489 0.6489
0.48508 0.6120 0.6120
0.48518 0.5689 0.5689
0.48528 0.5707 0.5707
0.48538 0.6413 0.6413
0.48548 0.6784 0.6784
0.48558 0.6808 0.6808
0.48568 0.6890 0.6890
0.48578 0.6904 0.6904
0.48588 0.6898 0.6898
0.48598 0.6281 0.6281
0.48607 0.6084 0.6084
0.48617 0.5994 0.5994
0.48627 0.6902 0.6902
0.48637 0.7144 0.7144
0.48647 0.7156 0.7156
0.48657 0.7078 0.7078
0.48667 0.6892 0.6892
0.48677 0.6970 0.6970
0.48687 0.6988 0.6988
0.48697 0.7112 0.7112
0.48707 0.6461 0.6461
0.48717 0.6671 0.6671
0.48727 0.6784 0.6784
0.48737 0.7210 0.7210
0.48747 0.7216 0.7216
0.48757 0.6806 0.6806
0.48767 0.6443 0.6443
0.48777 0.6240 0.6240
0.48787 0.6725 0.6725
0.48797 0.6659 0.6659
0.48807 0.6437 0.6437
0.48817 0.6473 0.6473
0.48826 0.6238 0.6238
0.48836 0.6928 0.6928
0.48846 0.6934 0.6934
0.48856 0.6407 0.6407
0.48866 0.6305 0.6305
0.48876 0.6162 0.6162
0.48886 0.6485 0.6485
0.48896 0.6429 0.6429
0.48906 0.6581 0.6581
0.48916 0.6180 0.6180
0.48926 0.6647 0.6647
0.48936 0.5916 0.5916
0.48946 0.6892 0.6892
0.48956 0.6735 0.6735
0.48966 0.6790 0.6790
0.48976 0.6180 0.6180
0.48986 0.6653 0.6653
0.48996 0.6754 0.6754
0.49006 0.6593 0.6593
0.49016 0.6281 0.6281
0.49026 0.6058 0.6058
0.49036 0.6808 0.6808
0.49045 0.6784 0.6784
0.49055 0.7323 0.7323
0.49065 0.7287 0.7287
0.49075 0.6497 0.6497
0.49085 0.6347 0.6347
0.49095 0.6609 0.6609
0.49105 0.6635 0.6635
0.49115 0.6395 0.6395
0.49125 0.6359 0.6359
0.49135 0.6940 0.6940
0.49145 0.6623 0.6623
0.49155 0.6298 0.6298
0.49165 0.6647 0.6647
0.49175 0.5802 0.5802
0.49185 0.6527 0.6527
0.49195 0.6826 0.6826
0.49205 0.7078 0.7078
0.49215 0.6437 0.6437
0.49225 0.6124 0.6124
0.49235 0.7192 0.7192
0.49245 0.7347 0.7347
0.49254 0.7359 0.7359
0.49264 0.6413 0.6413
0.49274 0.6491 0.6491
0.49284 0.5884 0.5884
0.49294 0.6359 0.6359
0.49304 0.6629 0.6629
0.49314 0.6467 0.6467
0.49324 0.6515 0.6515
0.49334 0.6635 0.6635
0.49344 0.7150 0.7150
0.49354 0.6842 0.6842
0.49364 0.6581 0.6581
0.49374 0.7150 0.7150
0.49384 0.7491 0.7491
0.49394 0.6599 0.6599
0.49404 0.6491 0.6491
0.49414 0.6611 0.6611
0.49424 0.6848 0.6848
0.49434 0.6228 0.6228
0.49444 0.6443 0.6443
0.49454 0.6743 0.6743
0.49464 0.6269 0.6269
0.49473 0.6689 0.6689
0.49483 0.6872 0.6872
0.49493 0.7078 0.7078
0.49503 0.7096 0.7096
0.49513 0.6790 0.6790
0.49523 0.6473 0.6473
0.49533 0.7036 0.7036
0.49543 0.7204 0.7204
0.49553 0.6693 0.6693
0.49563 0.6521 0.6521
0.49573 0.7102 0.7102
0.49583 0.7234 0.7234
0.49593 0.6623 0.6623
0.49603 0.6383 0.6383
0.49613 0.6275 0.6275
0.49623 0.6561 0.6561
0.49633 0.6575 0.6575
0.49643 0.7263 0.7263
0.49653 0.7413 0.7413
0.49663 0.7144 0.7144
0.49673 0.6521 0.6521
0.49683 0.6717 0.6717
0.49692 0.7210 0.7210
0.49702 0.6689 0.6689
0.49712 0.6138 0.6138
0.49722 0.6311 0.6311
0.49732 0.6341 0.6341
0.49742 0.6174 0.6174
0.49752 0.7028 0.7028
0.49762 0.6988 0.6988
0.49772 0.6467 0.6467
0.49782 0.7222 0.7222
0.49792 0.7275 0.7275
0.49802 0.6856 0.6856
0.49812 0.5956 0.5956
0.49822 0.6850 0.6850
0.49832 0.6443 0.6443
0.49842 0.6671 0.6671
0.49852 0.6198 0.6198
0.49862 0.6084 0.6084
0.49872 0.6605 0.6605
0.49882 0.6429 0.6429
0.49892 0.6838 0.6838
0.49902 0.6892 0.6892
0.49911 0.7030 0.7030
0.49921 0.6647 0.6647
0.49931 0.7114 0.7114
0.49941 0.6641 0.6641
0.49951 0.6968 0.6968
0.49961 0.7461 0.7461
0.49971 0.6994 0.6994
0.49981 0.7204 0.7204
0.49991 0.7305 0.7305
0.50001 0.7257 0.7257
0.50011 0.7311 0.7311
0.50021 0.7437 0.7437
0.50031 0.7671 0.7671
0.50041 0.6635 0.6635
0.50051 0.6445 0.6445
0.50061 0.6042 0.6042
0.50071 0.6629 0.6629
0.50081 0.7036 0.7036
0.50091 0.7150 0.7150
0.50101 0.7126 0.7126
0.50111 0.7210 0.7210
0.50121 0.6419 0.6419
0.50130 0.6317 0.6317
0.50140 0.6653 0.6653
0.50150 0.6521 0.6521
0.50160 0.6725 0.6725
0.50170 0.6665 0.6665
0.50180 0.6367 0.6367
0.50190 0.6677 0.6677
0.50200 0.6754 0.6754
0.50210 0.6569 0.6569
0.50220 0.6826 0.6826
0.50230 0.6940 0.6940
0.50240 0.6976 0.6976
0.50250 0.6844 0.6844
0.50260 0.7210 0.7210
0.50270 0.7311 0.7311
0.50280 0.7323 0.7323
0.50290 0.6898 0.6898
0.50300 0.6389 0.6389
0.50310 0.6954 0.6954
0.50320 0.6988 0.6988
0.50330 0.6832 0.6832
0.50340 0.7030 0.7030
0.50349 0.7030 0.7030
0.50359 0.6880 0.6880
0.50369 0.7060 0.7060
0.50379 0.6778 0.6778
0.50389 0.6952 0.6952
0.50399 0.6988 0.6988
0.50409 0.6898 0.6898
0.50419 0.6982 0.6982
0.50429 0.6898 0.6898
0.50439 0.6517 0.6517
0.50449 0.6347 0.6347
0.50459 0.6587 0.6587
0.50469 0.6323 0.6323
0.50479 0.6144 0.6144
0.50489 0.6677 0.6677
0.50499 0.6832 0.6832
0.50509 0.6868 0.6868
0.50519 0.6898 0.6898
0.50529 0.6299 0.6299
0.50539 0.6269 0.6269
0.50549 0.6802 0.6802
0.50559 0.6802 0.6802
0.50568 0.6389 0.6389
0.50578 0.6804 0.6804
0.50588 0.7048 0.7048
0.50598 0.7479 0.7479
0.50608 0.7251 0.7251
0.50618 0.6934 0.6934
0.50628 0.6808 0.6808
0.50638 0.6743 0.6743
0.50648 0.6784 0.6784
0.50658 0.6916 0.6916
0.50668 0.6647 0.6647
0.50678 0.6766 0.6766
0.50688 0.6820 0.6820
0.50698 0.7629 0.7629
0.50708 0.7277 0.7277
0.50718 0.6293 0.6293
0.50728 0.6443 0.6443
0.50738 0.6928 0.6928
0.50748 0.6467 0.6467
0.50758 0.6090 0.6090
0.50768 0.7365 0.7365
0.50778 0.7581 0.7581
0.50787 0.7820 0.7820
0.50797 0.7635 0.7635
0.50807 0.6994 0.6994
0.50817 0.6473 0.6473
0.50827 0.6946 0.6946
0.50837 0.7361 0.7361
0.50847 0.7413 0.7413
0.50857 0.6928 0.6928
0.50867 0.6629 0.6629
0.50877 0.7192 0.7192
0.50887 0.7395 0.7395
0.50897 0.7461 0.7461
0.50907 0.6988 0.6988
0.50917 0.6551 0.6551
0.50927 0.6790 0.6790
0.50937 0.6407 0.6407
0.50947 0.6114 0.6114
0.50957 0.6186 0.6186
0.50967 0.6284 0.6284
0.50977 0.6228 0.6228
0.50987 0.6808 0.6808
0.50997 0.7281 0.7281
0.51006 0.7515 0.7515
0.51016 0.7389 0.7389
0.51026 0.6790 0.6790
0.51036 0.6844 0.6844
0.51046 0.6491 0.6491
0.51056 0.6144 0.6144
0.51066 0.6527 0.6527
0.51076 0.6946 0.6946
0.51086 0.7377 0.7377
0.51096 0.7102 0.7102
0.51106 0.7050 0.7050
0.51116 0.7066 0.7066
0.51126 0.6952 0.6952
0.51136 0.6760 0.6760
0.51146 0.6162 0.6162
0.51156 0.7371 0.7371
0.51166 0.7006 0.7006
0.51176 0.6922 0.6922
0.51186 0.6665 0.6665
0.51196 0.6665 0.6665
0.51206 0.6988 0.6988
0.51216 0.6760 0.6760
0.51225 0.6958 0.6958
0.51235 0.7014 0.7014
0.51245 0.7234 0.7234
0.51255 0.7419 0.7419
0.51265 0.7138 0.7138
0.51275 0.7090 0.7090
0.51285 0.6461 0.6461
0.51295 0.6677 0.6677
0.51305 0.7263 0.7263
0.51315 0.7365 0.7365
0.51325 0.7479 0.7479
0.51335 0.7234 0.7234
0.51345 0.7335 0.7335
0.51355 0.7054 0.7054
0.51365 0.6469 0.6469
0.51375 0.6904 0.6904
0.51385 0.6928 0.6928
0.51395 0.7305 0.7305
0.51405 0.7587 0.7587
0.51415 0.7473 0.7473
0.51425 0.7509 0.7509
0.51435 0.7569 0.7569
0.51444 0.6778 0.6778
0.51454 0.6425 0.6425
0.51464 0.6820 0.6820
0.51474 0.7329 0.7329
0.51484 0.7844 0.7844
0.51494 0.7026 0.7026
0.51504 0.7305 0.7305
0.51514 0.7425 0.7425
0.51524 0.7120 0.7120
0.51534 0.7006 0.7006
0.51544 0.6772 0.6772
0.51554 0.7683 0.7683
0.51564 0.7168 0.7168
0.51574 0.7317 0.7317
0.51584 0.6928 0.6928
0.51594 0.7275 0.7275
0.51604 0.7695 0.7695
0.51614 0.8006 0.8006
0.51624 0.7731 0.7731
0.51634 0.7612 0.7612
0.51644 0.7257 0.7257
0.51654 0.6940 0.6940
0.51663 0.6617 0.6617
0.51673 0.7515 0.7515
0.51683 0.7611 0.7611
0.51693 0.7395 0.7395
0.51703 0.6964 0.6964
0.51713 0.7072 0.7072
0.51723 0.7168 0.7168
0.51733 0.6952 0.6952
0.51743 0.6820 0.6820
0.51753 0.6647 0.6647
0.51763 0.7199 0.7199
0.51773 0.7551 0.7551
0.51783 0.7623 0.7623
0.51793 0.7593 0.7593
0.51803 0.6994 0.6994
0.51813 0.6150 0.6150
0.51823 0.6347 0.6347
0.51833 0.6503 0.6503
0.51843 0.6623 0.6623
0.51853 0.7593 0.7593
0.51863 0.7395 0.7395
0.51873 0.7641 0.7641
0.51882 0.6772 0.6772
0.51892 0.7032 0.7032
0.51902 0.6491 0.6491
0.51912 0.6802 0.6802
0.51922 0.7168 0.7168
0.51932 0.7144 0.7144
0.51942 0.7054 0.7054
0.51952 0.6671 0.6671
0.51962 0.6808 0.6808
0.51972 0.6503 0.6503
0.51982 0.6737 0.6737
0.51992 0.7305 0.7305
0.52002 0.7168 0.7168
0.52012 0.7216 0.7216
0.52022 0.7971 0.7971
0.52032 0.7910 0.7910
0.52042 0.6653 0.6653
0.52052 0.7467 0.7467
0.52062 0.6257 0.6257
0.52072 0.6228 0.6228
0.52082 0.6874 0.6874
0.52092 0.8006 0.8006
0.52101 0.7754 0.7754
0.52111 0.7479 0.7479
0.52121 0.7090 0.7090
0.52131 0.7665 0.7665
0.52141 0.7275 0.7275
0.52151 0.7102 0.7102
0.52161 0.6721 0.6721
0.52171 0.6988 0.6988
0.52181 0.7210 0.7210
0.52191 0.6898 0.6898
0.52201 0.7114 0.7114
0.52211 0.7491 0.7491
0.52221 0.7671 0.7671
0.52231 0.7359 0.7359
0.52241 0.7778 0.7778
0.52251 0.6934 0.6934
0.52261 0.6964 0.6964
0.52271 0.7186 0.7186
0.52281 0.7569 0.7569
0.52291 0.7510 0.7510
0.52301 0.7347 0.7347
0.52311 0.6940 0.6940
0.52320 0.6802 0.6802
0.52330 0.6934 0.6934
0.52340 0.7036 0.7036
0.52350 0.6850 0.6850
0.52360 0.7269 0.7269
0.52370 0.7689 0.7689
0.52380 0.7515 0.7515
0.52390 0.6874 0.6874
0.52400 0.7006 0.7006
0.52410 0.7485 0.7485
0.52420 0.7325 0.7325
0.52430 0.7371 0.7371
0.52440 0.7593 0.7593
0.52450 0.8210 0.8210
0.52460 0.8048 0.8048
0.52470 0.8341 0.8341
0.52480 0.8030 0.8030
0.52490 0.7659 0.7659
0.52500 0.7359 0.7359
0.52510 0.6814 0.6814
0.52520 0.6832 0.6832
0.52530 0.7198 0.7198
0.52539 0.7251 0.7251
0.52549 0.6864 0.6864
0.52559 0.7293 0.7293
0.52569 0.7168 0.7168
0.52579 0.7287 0.7287
0.52589 0.8030 0.8030
0.52599 0.7814 0.7814
0.52609 0.8066 0.8066
0.52619 0.7922 0.7922
0.52629 0.6844 0.6844
0.52639 0.6904 0.6904
0.52649 0.6461 0.6461
0.52659 0.6653 0.6653
0.52669 0.6605 0.6605
0.52679 0.6491 0.6491
0.52689 0.7265 0.7265
0.52699 0.6832 0.6832
0.52709 0.7210 0.7210
0.52719 0.6850 0.6850
0.52729 0.6647 0.6647
0.52739 0.7084 0.7084
0.52749 0.7964 0.7964
0.52758 0.7976 0.7976
0.52768 0.7982 0.7982
0.52778 0.7844 0.7844
0.52788 0.7317 0.7317
0.52798 0.7305 0.7305
0.52808 0.7281 0.7281
0.52818 0.7062 0.7062
0.52828 0.7090 0.7090
0.52838 0.6814 0.6814
0.52848 0.7982 0.7982
0.52858 0.7665 0.7665
0.52868 0.6766 0.6766
0.52878 0.7473 0.7473
0.52888 0.7533 0.7533
0.52898 0.7485 0.7485
0.52908 0.7707 0.7707
0.52918 0.7114 0.7114
0.52928 0.7024 0.7024
0.52938 0.7311 0.7311
0.52948 0.7175 0.7175
0.52958 0.7701 0.7701
0.52968 0.7952 0.7952
0.52977 0.8210 0.8210
0.52987 0.7946 0.7946
0.52997 0.7311 0.7311
0.53007 0.7407 0.7407
0.53017 0.7072 0.7072
0.53027 0.7335 0.7335
0.53037 0.6964 0.6964
0.53047 0.7725 0.7725
0.53057 0.6964 0.6964
0.53067 0.7934 0.7934
0.53077 0.7115 0.7115
0.53087 0.7060 0.7060
0.53097 0.7599 0.7599
0.53107 0.7856 0.7856
0.53117 0.7832 0.7832
0.53127 0.7012 0.7012
0.53137 0.6922 0.6922
0.53147 0.7180 0.7180
0.53157 0.7850 0.7850
0.53167 0.8024 0.8024
0.53177 0.7802 0.7802
0.53186 0.7683 0.7683
0.53196 0.7874 0.7874
0.53206 0.7904 0.7904
0.53216 0.7792 0.7792
0.53226 0.8048 0.8048
0.53236 0.7838 0.7838
0.53246 0.8114 0.8114
0.53256 0.8102 0.8102
0.53266 0.6778 0.6778
0.53276 0.7719 0.7719
0.53286 0.7964 0.7964
0.53296 0.7551 0.7551
0.53306 0.7491 0.7491
0.53316 0.7479 0.7479
0.53326 0.7401 0.7401
0.53336 0.7096 0.7096
0.53346 0.6918 0.6918
0.53356 0.7455 0.7455
0.53366 0.7305 0.7305
0.53376 0.7659 0.7659
0.53386 0.7371 0.7371
0.53396 0.6527 0.6527
0.53405 0.7269 0.7269
0.53415 0.7431 0.7431
0.53425 0.7096 0.7096
0.53435 0.7353 0.7353
0.53445 0.7269 0.7269
0.53455 0.8210 0.8210
0.53465 0.8156 0.8156
0.53475 0.7445 0.7445
0.53485 0.7778 0.7778
0.53495 0.7395 0.7395
0.53505 0.7299 0.7299
0.53515 0.7222 0.7222
0.53525 0.7491 0.7491
0.53535 0.7072 0.7072
0.53545 0.7701 0.7701
0.53555 0.7437 0.7437
0.53565 0.7132 0.7132
0.53575 0.6946 0.6946
0.53585 0.7425 0.7425
0.53595 0.7946 0.7946
0.53605 0.7971 0.7971
0.53615 0.7731 0.7731
0.53624 0.7964 0.7964
0.53634 0.7527 0.7527
0.53644 0.7365 0.7365
0.53654 0.7503 0.7503
0.53664 0.7701 0.7701
0.53674 0.8024 0.8024
0.53684 0.8000 0.8000
0.53694 0.8180 0.8180
0.53704 0.8365 0.8365
0.53714 0.8210 0.8210
0.53724 0.7838 0.7838
0.53734 0.8072 0.8072
0.53744 0.7917 0.7917
0.53754 0.7934 0.7934
0.53764 0.8222 0.8222
0.53774 0.7695 0.7695
0.53784 0.7293 0.7293
0.53794 0.7174 0.7174
0.53804 0.7455 0.7455
0.53814 0.7557 0.7557
0.53824 0.7216 0.7216
0.53834 0.7371 0.7371
0.53843 0.7533 0.7533
0.53853 0.7461 0.7461
0.53863 0.7479 0.7479
0.53873 0.8360 0.8360
0.53883 0.8275 0.8275
0.53893 0.7934 0.7934
0.53903 0.8084 0.8084
0.53913 0.7329 0.7329
0.53923 0.6898 0.6898
0.53933 0.7168 0.7168
0.53943 0.6934 0.6934
0.53953 0.7515 0.7515
0.53963 0.7958 0.7958
0.53973 0.7988 0.7988
0.53983 0.7934 0.7934
0.53993 0.7683 0.7683
0.54003 0.6631 0.6631
0.54013 0.6760 0.6760
0.54023 0.7527 0.7527
0.54033 0.6659 0.6659
0.54043 0.6952 0.6952
0.54053 0.7126 0.7126
0.54062 0.7287 0.7287
0.54072 0.7862 0.7862
0.54082 0.7856 0.7856
0.54092 0.8090 0.8090
0.54102 0.8377 0.8377
0.54112 0.8868 0.8868
0.54122 0.8545 0.8545
0.54132 0.8001 0.8001
0.54142 0.8329 0.8329
0.54152 0.8036 0.8036
0.54162 0.8090 0.8090
0.54172 0.8401 0.8401
0.54182 0.7605 0.7605
0.54192 0.7497 0.7497
0.54202 0.7539 0.7539
0.54212 0.7419 0.7419
0.54222 0.8000 0.8000
0.54232 0.7521 0.7521
0.54242 0.7443 0.7443
0.54252 0.7311 0.7311
0.54262 0.7395 0.7395
0.54272 0.7648 0.7648
0.54281 0.7425 0.7425
0.54291 0.7096 0.7096
0.54301 0.6946 0.6946
0.54311 0.7455 0.7455
0.54321 0.7377 0.7377
0.54331 0.7581 0.7581
0.54341 0.8132 0.8132
0.54351 0.8090 0.8090
0.54361 0.8204 0.8204
0.54371 0.7802 0.7802
0.54381 0.7593 0.7593
0.54391 0.8174 0.8174
0.54401 0.8259 0.8259
0.54411 0.7916 0.7916
0.54421 0.7976 0.7976
0.54431 0.8257 0.8257
0.54441 0.8365 0.8365
0.54451 0.8401 0.8401
0.54461 0.8114 0.8114
0.54471 0.8293 0.8293
0.54481 0.8365 0.8365
0.54491 0.7060 0.7060
0.54500 0.7443 0.7443
0.54510 0.8114 0.8114
0.54520 0.8407 0.8407
0.54530 0.8318 0.8318
0.54540 0.8048 0.8048
0.54550 0.7611 0.7611
0.54560 0.7940 0.7940
0.54570 0.7784 0.7784
0.54580 0.8263 0.8263
0.54590 0.8078 0.8078
0.54600 0.7431 0.7431
0.54610 0.8371 0.8371
0.54620 0.8174 0.8174
0.54630 0.8162 0.8162
0.54640 0.8036 0.8036
0.54650 0.7952 0.7952
0.54660 0.8276 0.8276
0.54670 0.8198 0.8198
0.54680 0.7168 0.7168
0.54690 0.8479 0.8479
0.54700 0.8263 0.8263
0.54710 0.7635 0.7635
0.54719 0.7898 0.7898
0.54729 0.7832 0.7832
0.54739 0.8030 0.8030
0.54749 0.7527 0.7527
0.54759 0.7449 0.7449
0.54769 0.7749 0.7749
0.54779 0.7234 0.7234
0.54789 0.7317 0.7317
0.54799 0.8851 0.8851
0.54809 0.7317 0.7317
0.54819 0.7862 0.7862
0.54829 0.7611 0.7611
0.54839 0.7545 0.7545
0.54849 0.8036 0.8036
0.54859 0.7808 0.7808
0.54869 0.8108 0.8108
0.54879 0.7623 0.7623
0.54889 0.6982 0.6982
0.54899 0.8096 0.8096
0.54909 0.8749 0.8749
0.54919 0.8659 0.8659
0.54929 0.8037 0.8037
0.54938 0.8281 0.8281
0.54948 0.8563 0.8563
0.54958 0.8569 0.8569
0.54968 0.8120 0.8120
0.54978 0.8515 0.8515
0.54988 0.8275 0.8275
0.54998 0.7904 0.7904
0.55008 0.8120 0.8120
0.55018 0.7401 0.7401
0.55028 0.8311 0.8311
0.55038 0.8066 0.8066
0.55048 0.7946 0.7946
0.55058 0.7822 0.7822
0.55068 0.8126 0.8126
0.55078 0.7497 0.7497
0.55088 0.8000 0.8000
0.55098 0.8299 0.8299
0.55108 0.8311 0.8311
0.55118 0.8365 0.8365
0.55128 0.8066 0.8066
0.55138 0.8317 0.8317
0.55148 0.8365 0.8365
0.55157 0.8473 0.8473
0.55167 0.8509 0.8509
0.55177 0.8263 0.8263
0.55187 0.8247 0.8247
0.55197 0.7910 0.7910
0.55207 0.7605 0.7605
0.55217 0.8449 0.8449
0.55227 0.8485 0.8485
0.55237 0.8497 0.8497
0.55247 0.8341 0.8341
0.55257 0.8162 0.8162
0.55267 0.8377 0.8377
0.55277 0.8024 0.8024
0.55287 0.7743 0.7743
0.55297 0.8246 0.8246
0.55307 0.7725 0.7725
0.55317 0.7575 0.7575
0.55327 0.8079 0.8079
0.55337 0.8497 0.8497
0.55347 0.8982 0.8982
0.55357 0.7892 0.7892
0.55367 0.8030 0.8030
0.55376 0.7850 0.7850
0.55386 0.8832 0.8832
0.55396 0.8132 0.8132
0.55406 0.7240 0.7240
0.55416 0.7581 0.7581
0.55426 0.7635 0.7635
0.55436 0.6677 0.6677
0.55446 0.8072 0.8072
0.55456 0.8306 0.8306
0.55466 0.8509 0.8509
0.55476 0.7928 0.7928
0.55486 0.8216 0.8216
0.55496 0.8449 0.8449
0.55506 0.8114 0.8114
0.55516 0.7874 0.7874
0.55526 0.8216 0.8216
0.55536 0.7964 0.7964
0.55546 0.7461 0.7461
0.55556 0.7707 0.7707
0.55566 0.8725 0.8725
0.55576 0.8246 0.8246
0.55586 0.8217 0.8217
0.55595 0.7725 0.7725
0.55605 0.7916 0.7916
0.55615 0.7994 0.7994
0.55625 0.7880 0.7880
0.55635 0.8114 0.8114
0.55645 0.8138 0.8138
0.55655 0.8473 0.8473
0.55665 0.8299 0.8299
0.55675 0.8431 0.8431
0.55685 0.8407 0.8407
0.55695 0.8407 0.8407
0.55705 0.7844 0.7844
0.55715 0.7618 0.7618
0.55725 0.8443 0.8443
0.55735 0.7826 0.7826
0.55745 0.8048 0.8048
0.55755 0.8455 0.8455
0.55765 0.8515 0.8515
0.55775 0.8126 0.8126
0.55785 0.8066 0.8066
0.55795 0.8144 0.8144
0.55805 0.8036 0.8036
0.55814 0.8006 0.8006
0.55824 0.8257 0.8257
0.55834 0.8066 0.8066
0.55844 0.7660 0.7660
0.55854 0.7886 0.7886
0.55864 0.8503 0.8503
0.55874 0.8665 0.8665
0.55884 0.7707 0.7707
0.55894 0.8365 0.8365
0.55904 0.8659 0.8659
0.55914 0.8102 0.8102
0.55924 0.8509 0.8509
0.55934 0.6898 0.6898
0.55944 0.7665 0.7665
0.55954 0.8018 0.8018
0.55964 0.7784 0.7784
0.55974 0.7928 0.7928
0.55984 0.8546 0.8546
0.55994 0.8503 0.8503
0.56004 0.8293 0.8293
0.56014 0.8353 0.8353
0.56024 0.8407 0.8407
0.56033 0.8371 0.8371
0.56043 0.8269 0.8269
0.56053 0.7737 0.7737
0.56063 0.8413 0.8413
0.56073 0.7641 0.7641
0.56083 0.6946 0.6946
0.56093 0.7605 0.7605
0.56103 0.7281 0.7281
0.56113 0.8450 0.8450
0.56123 0.7611 0.7611
0.56133 0.7790 0.7790
0.56143 0.7557 0.7557
0.56153 0.7731 0.7731
0.56163 0.8617 0.8617
0.56173 0.8443 0.8443
0.56183 0.8371 0.8371
0.56193 0.8072 0.8072
0.56203 0.7952 0.7952
0.56213 0.8251 0.8251
0.56223 0.8287 0.8287
0.56233 0.8886 0.8886
0.56243 0.8695 0.8695
0.56252 0.8317 0.8317
0.56262 0.7808 0.7808
0.56272 0.8545 0.8545
0.56282 0.8695 0.8695
0.56292 0.8701 0.8701
0.56302 0.8653 0.8653
0.56312 0.8419 0.8419
0.56322 0.8695 0.8695
0.56332 0.8210 0.8210
0.56342 0.8275 0.8275
0.56352 0.8731 0.8731
0.56362 0.8539 0.8539
0.56372 0.8665 0.8665
0.56382 0.8533 0.8533
0.56392 0.8814 0.8814
0.56402 0.9036 0.9036
0.56412 0.8515 0.8515
0.56422 0.8731 0.8731
0.56432 0.8820 0.8820
0.56442 0.9024 0.9024
0.56452 0.9180 0.9180
0.56462 0.8120 0.8120
0.56471 0.8246 0.8246
0.56481 0.8772 0.8772
0.56491 0.8323 0.8323
0.56501 0.8048 0.8048
0.56511 0.8851 0.8851
0.56521 0.8114 0.8114
0.56531 0.8988 0.8988
0.56541 0.8886 0.8886
0.56551 0.9066 0.9066
0.56561 0.9246 0.9246
0.56571 0.9222 0.9222
0.56581 0.8521 0.8521
0.56591 0.7976 0.7976
0.56601 0.7754 0.7754
0.56611 0.7263 0.7263
0.56621 0.7353 0.7353
0.56631 0.7365 0.7365
0.56641 0.7786 0.7786
0.56651 0.8521 0.8521
0.56661 0.8760 0.8760
0.56671 0.8838 0.8838
0.56681 0.8665 0.8665
