alpha,beta_logGenLength,residual_sd
0.23858420142009257,-1.0536297332748716,0.10292847370747003
0.18643495492052875,-1.019972754633288,0.10773937130802932
0.2288202702015524,-0.9812440128685722,0.10304240380848045
-0.07457724293498656,-0.7041134562590889,0.1269752500017042
-0.05827825054792728,-0.7566077318101443,0.13483205050185906
0.27397116267692817,-1.035215997565678,0.093900778610062
0.22062193580228376,-1.0330695754769446,0.11341372579035577
0.241051818895495,-1.0211255279829978,0.11038069308270346
0.2451159642044768,-1.067501123153694,0.09725131796410223
0.35370734175055857,-1.1490129555402118,0.09533442221010412
0.13555720774669702,-0.9293756188413433,0.18748820721369097
0.18091618379053187,-1.0631110527630097,0.13779890677216747
0.25655492158307713,-1.0320379640150983,0.10414305213089382
0.15615665523063377,-0.9749528363534709,0.07975996138337563
0.12705504926370423,-0.9284599024950422,0.12115377162673169
0.19299278579324447,-0.9707814966137989,0.09337712014723588
0.029437218629791845,-0.7803539022270174,0.17281377875788623
0.26694337359450226,-1.0703904907496244,0.11753107066505189
0.36049557587040204,-1.1376953658664146,0.10338509244427388
0.29408182931309307,-1.0827567820695003,0.11098940504027596
0.35208755593157914,-1.194746979610604,0.14847269889555934
0.10446107034924204,-0.9966620246552121,0.10570783180603763
0.18846111978849897,-1.0230411271230906,0.06860661624712239
0.22706488004624004,-1.0343355131651704,0.10055696186550692
0.0877268951463268,-0.9483024802596304,0.1331459105312105
-0.010041930737868346,-0.8025362610235323,0.14566550742523715
0.067118956032145,-0.836012821327847,0.08359532500352776
-0.07775424176607985,-0.7174842045797067,0.14562593624755293
0.2366603934446332,-1.032592671230969,0.11476603980403358
0.2836768412456306,-1.086190642162863,0.18320896672575326
0.38270440850542836,-1.129662876399902,0.13251584468171962
0.2384973837656854,-1.0577813359668558,0.10318965476077196
0.1405814226639634,-0.9156081117226388,0.10886318288997793
-0.06446841397845024,-0.7593615858335773,0.12918936694260458
0.25637307855793084,-1.0522211536158648,0.09567658115284808
0.3066031789129519,-1.0979003961686933,0.11532270873246117
0.3360890733419235,-1.1022324648279247,0.06729563406844526
0.24067792652020972,-1.051352184895207,0.08732309949702388
0.1282184516249296,-0.9866129996415622,0.08336416398625439
0.18782489069388736,-1.0094015122582602,0.06512591745022737
0.23921221427173767,-1.0184040441079474,0.14690623254589652
0.06719518774261043,-0.8063784325715014,0.15863089825199206
0.04233677798376961,-0.872453533238704,0.12067789479570135
0.041845482356222735,-0.8613591423805886,0.09279398477049948
0.2135883981425817,-1.0381683393457144,0.10920246749451878
0.36433295573689556,-1.1543202586889862,0.1072236589195239
0.2624662359167288,-1.0700706090566439,0.10014891455415925
0.27206532714263504,-1.0758452165749728,0.07321164468606459
0.18367504055454068,-0.9864124855722501,0.11351224231360971
0.2716460560166323,-1.1009554503947103,0.1398274355878189
0.08768709397062348,-0.8081719829679987,0.16485629720784412
0.14628071223976633,-0.9150011843419803,0.095087268009579
0.31573190143081653,-1.1075485059759127,0.09712254288087052
0.4267344194891327,-1.2234213038644208,0.1113484861585092
0.4181477080244452,-1.1764486853312912,0.12533873158547215
0.27302663610892264,-1.0565740378650503,0.08967231587318722
0.2792915544316862,-1.0951200475123097,0.14601556564685242
0.34238210204401254,-1.1239203093527756,0.08595641888681402
0.374115900719279,-1.1797750988057751,0.13112974446600234
0.4082292020811138,-1.1187847158110078,0.12782948214420464
0.267722319536276,-1.083012693049784,0.10497904022940033
0.26730196365448095,-1.0589481388868387,0.13689223614044865
0.16177666163212792,-0.984838718070929,0.09426578748834527
0.16676625539407014,-1.0430999089041526,0.09783894794341563
0.26039329884503554,-1.1124383260100852,0.12919142847114845
0.42838545693615093,-1.222130145068704,0.11731010844311472
0.3208003891798809,-1.1088478732603644,0.10916132450135826
0.23291885264190704,-1.0069723869959772,0.08784944392645441
0.28684413500051337,-1.0757102841347965,0.07276709486099626
0.13757909578290187,-0.9370345794960471,0.06114767783908912
0.15732343886418768,-0.9138355159038349,0.11007748272747898
0.24673133371846817,-0.9860617947598547,0.22217638414627272
0.22688265014728565,-1.0417184761948353,0.05752931855233882
0.32496623954342146,-1.1081676789233725,0.09138017485146062
0.3295198835217456,-1.1547081770361733,0.10712882087551275
0.25552795984810406,-1.0875117623510673,0.14157061965173318
0.4059213096966998,-1.1588002846169654,0.09480953864703322
0.31501853903435534,-1.1100172669642108,0.09884116309379341
0.23394325090052348,-1.0439732160517816,0.08619147466432116
0.2712490188072744,-1.035393267804542,0.10751587484332965
0.1448314440125493,-0.9533690904263414,0.1193881437243759
0.28461016885141655,-1.0654357873225107,0.1049814485240775
0.18186942670007414,-0.9758827280972062,0.10160498427532766
0.06640490628456516,-0.8881781229450639,0.11065504577480068
-0.03149501475303636,-0.8155084141316306,0.11221660132497988
0.2198505781147042,-1.0368289865793547,0.1412096176913787
0.2500566998080042,-1.019885772600254,0.09326403496154162
0.2171198477194346,-0.9498000455146939,0.09011017626177956
0.15840222194835799,-0.9666258221644579,0.07229582325199232
0.29229231213531226,-1.0944655751436774,0.10661737200474417
0.3127949345156181,-1.1521362653913272,0.12677827429441862
0.34358357189463223,-1.135018388993205,0.09522438049533768
0.28624403941788235,-1.0680377292778958,0.10002908386584834
0.2265461191109442,-0.9791525152181023,0.11545110982862099
0.1890715965137867,-1.038691414064556,0.1316909096875445
0.023990207925158824,-0.8729285646958521,0.10572836372925026
0.22518105147055592,-0.9657527626515233,0.10170827566106279
0.39390153999199606,-1.1936910491368575,0.07822232733990503
0.4379049901943171,-1.2949546225133026,0.14881654065509828
0.16721244712824865,-0.9581661606165011,0.10190244400575933
0.12785159987384204,-0.9209109668796834,0.11430419854865143
0.06906143291809133,-0.8963853999817908,0.12630189311516704
0.1545668865557561,-0.9664620919135223,0.08933750493101958
0.1752224712653653,-0.9290250205733921,0.11791594283639355
0.19579936163848477,-0.9600373149322734,0.11508331532975394
0.3803889353126442,-1.1850141533674874,0.12769431953690688
0.09214096759245148,-0.8610585927302654,0.10478544206672846
0.18533608137232188,-0.9594602604266557,0.1497404840492678
0.14496933234118692,-0.9087575180532989,0.09265888122140112
0.14844519394318997,-0.969887583367035,0.11446215522535536
0.28422992447956424,-1.1408240100489169,0.14778230198607295
0.29989517216215134,-1.1208252147132771,0.10552082183069317
0.2757509475235285,-1.063251648898984,0.10651468250321475
0.3244823091969693,-1.1238680261421872,0.09297437612199115
0.3704289788221334,-1.1741952285742283,0.11552914463639882
0.1472050762284525,-0.932498727358989,0.07663607503686516
0.21571399236523905,-1.0241365246961696,0.09178527630292208
0.24370202597169216,-1.029362873122657,0.09533042239333633
0.4380008948318235,-1.1710745844095307,0.10532735528213143
0.2435290895905217,-1.056260568333567,0.0788073847031632
0.17549290300598958,-0.9576000488433696,0.09195824528535307
0.40057598444902276,-1.1912729408137597,0.087365753295486
0.17488577532494992,-1.0194052789114474,0.12213633905288816
0.26227569100845904,-1.036621731757457,0.08716317006474361
0.31840662310141843,-1.0738534050523127,0.14784886675070208
0.08639331649913307,-0.9003126408718973,0.1315842341826287
0.1764617146279032,-0.9587597007487856,0.11801276408349264
0.13237912695044918,-0.9560076400450735,0.09259985032175204
0.2680379743893446,-1.079333731976416,0.07829916678690751
0.10581717578610825,-0.9336012587586073,0.1303831076745896
0.1714547224615938,-0.9176224923172269,0.11667718715380752
0.13191723107535805,-0.9728166461419729,0.1106006165310947
0.09078035681512675,-0.8673584322093053,0.19578984443924632
0.07403792866641201,-0.8803798079095762,0.11548074315729985
0.15653939677085368,-0.9591810074402649,0.08963918430956064
