alpha,beta_logM,residual_sd
0.843846225311063,-0.3248497249998196,0.3167913596790305
0.77188584226977075,-0.31324867346977137,0.35152032440641234
0.7098549799928839,-0.27299542208881583,0.35913609252083084
0.6720902006253269,-0.271510097952921,0.33231595097812666
0.6251075412638264,-0.26118062290101257,0.32229034447754845
0.6913318412894534,-0.2758558836666297,0.3585598898338284
0.6826168665157806,-0.2791444733240798,0.3488184715742446
0.7980094580847074,-0.3074435476546539,0.3465516278876244
0.6077486042075574,-0.26891477195127295,0.35138946864581455
0.6520391283088002,-0.27480707625243456,0.32389071807402836
0.7598712200287357,-0.29948393051850325,0.3615156447277214
0.705037772454193,-0.2863732980586772,0.3643302721620481
0.6580034946275576,-0.277995811737804,0.33791820510077275
0.7232750317229751,-0.28562223661634256,0.3348266724928213
0.6789910573813521,-0.2730276320767206,0.3583157151696262
0.6662309193164053,-0.274309837763031,0.33013977234090414
0.67974155056668,-0.27759306129968725,0.3375414399487809
0.781508567821893,-0.3033964888688459,0.3433954846504282
0.7379985595485699,-0.2996538339021205,0.3131448227544359
0.6432796140374748,-0.2704816063125667,0.3263323298681995
0.6342207138752122,-0.27383777190958103,0.31969029099201446
0.6413776667182601,-0.2698228421673139,0.3249363589363614
0.62518813047887,-0.2709986025676867,0.34262662047999665
0.6987497727684575,-0.285116760417529,0.34377651653256436
0.6819764868323698,-0.2785189847801595,0.33322126096928184
0.7508754740317902,-0.2949401714953784,0.3248229819512949
0.6914543170599259,-0.28439119146452796,0.32600354667888165
0.7559865826757141,-0.30190008894378456,0.33497438002585517
0.7243942824528632,-0.29755917931320913,0.33375573859680807
0.7340472223804005,-0.30531602467309865,0.33820410023242786
0.6900600874978622,-0.29144325162578605,0.34224420391807464
0.6350731569037058,-0.26063697414285486,0.3287194154288352
0.7180484566442755,-0.289434067020439,0.35043216436691166
0.7386098887305474,-0.2967183185722954,0.3310546668791507
0.8115811226385068,-0.31118791266051876,0.350567360349761
0.789836071996247,-0.31017655628888424,0.33384087448292454
0.6754149877479858,-0.28154677226099895,0.3415525865647668
0.7416724628359969,-0.2910136011161246,0.347533456864608
0.6746286908548266,-0.2739986380989084,0.34953356644066047
0.8039163868545658,-0.3171731725607597,0.3550066563688711
0.6342788724843624,-0.2577384175469296,0.353844343326371
0.6070495297421468,-0.25848673560510993,0.3531230855239128
0.6629557776251929,-0.2745415605252449,0.3436218951911897
0.7569598563371807,-0.2793489667803849,0.36945489709638385
0.7457362360728466,-0.3017046704122127,0.33006828726405
0.7673142060192912,-0.303235759719834,0.34829309126715297
0.7356403888148711,-0.2975795604358092,0.3707784737681062
0.7455669681774703,-0.28962265675648546,0.3708464103353597
0.5996431902895285,-0.25614752344236247,0.3609575697263752
0.6446597562634889,-0.27656086615468184,0.36437542214955976
0.6436069266112905,-0.27249866166843983,0.31584094335864454
0.6616387823185624,-0.27388454700432974,0.319572387168584
0.8519343499319596,-0.32762022969818144,0.3452932641853404
0.6759726296202996,-0.2758587519118575,0.33965373030317825
0.6043388968613199,-0.2651706993104618,0.3178062074023262
0.6196298860463287,-0.26458619165730346,0.34896297865348946
