removal_step,stage,event_type,pruning_iteration,cells_removed,area_removed_km2,cum_cells_removed,cum_area_removed_km2,cum_prop_cells_removed,cum_prop_area_removed,cells_retained,area_retained_km2
21,1,prune,21,1005,91.4325759455393,21387,1918.63993537353,0.0100422311812053,0.0100397078969405,2108319,189186.515221403
22,1,prune,22,1000,92.1189770954129,22387,2010.75891246895,0.0105117795601834,0.0105217408228438,2107319,189094.396244308
23,1,prune,23,1000,91.786483170159,23387,2102.54539563911,0.0109813279391616,0.0110020339007299,2106319,189002.609761137
24,1,prune,24,1000,91.5059292146684,24387,2194.05132485377,0.0114508763181397,0.0114808589179808,2105319,188911.103831923
25,1,prune,25,1000,91.2345844230181,25387,2285.28590927679,0.0119204246971178,0.0119582640635833,2104319,188819.8692475
26,1,prune,26,1000,90.9850158271868,26387,2376.27092510398,0.0123899730760959,0.0124343632862994,2103319,188728.884231673
27,1,prune,27,1000,90.7458502558434,27387,2467.01677535982,0.0128595214550741,0.0129092110222561,2102319,188638.138381417
28,1,prune,28,1000,90.5351318981214,28387,2557.55190725794,0.0133290698340522,0.0133829561277916,2101319,188547.603249519
29,1,prune,29,1000,90.3399456978127,29387,2647.89185295576,0.0137986182130303,0.0138556798783555,2100319,188457.263303821
30,1,prune,30,1000,90.1092500964385,30387,2738.0011030522,0.0142681665920085,0.0143271964631515,2099319,188367.154053724
31,1,prune,31,1000,89.8233794237709,31387,2827.82448247597,0.0147377149709866,0.0147972171664135,2098319,188277.330674301
32,1,prune,32,1000,89.4813625427797,32387,2917.30584501875,0.0152072633499647,0.0152654481906858,2097319,188187.849311758
33,1,prune,33,1000,89.1028910140805,33387,3006.40873603283,0.0156768117289429,0.01573169877896,2096319,188098.746420744
34,1,prune,34,1000,88.5847003917643,34387,3094.99343642459,0.016146360107921,0.0161952378201706,2095319,188010.161720352
35,1,prune,35,1000,87.8624280308225,35387,3182.85586445541,0.0166159084868991,0.0166549974114738,2094319,187922.299292321
36,1,prune,36,1000,87.7675414607085,36387,3270.62340591612,0.0170854568658773,0.0171142604878084,2093319,187834.53175086
37,1,prune,37,1000,90.1953005146479,37387,3360.81870643077,0.0175550052448554,0.0175862273504535,2092319,187744.336450346
38,1,prune,38,1000,89.5900733074818,38387,3450.40877973825,0.0180245536238335,0.0180550272278508,2091319,187654.746377038
39,1,prune,39,1000,90.9787254828572,39387,3541.38750522111,0.0184941020028117,0.0185310935349487,2090319,187563.767651555
40,1,prune,40,1002,92.1485162534375,40389,3633.53602147455,0.0189645894785477,0.0190132810310309,2089317,187471.619135302
41,1,prune,41,1002,91.4634388054028,41391,3724.99946027995,0.0194350769542838,0.0194918837078156,2088315,187380.155696497
42,1,prune,42,1002,90.7691117749034,42393,3815.76857205485,0.0199055644300199,0.0199668531648166,2087313,187289.386584722
43,1,prune,43,1000,89.5154682955331,43393,3905.28404035039,0.0203751128089981,0.020435262654985,2086313,187199.871116426
44,1,prune,44,1002,88.1093854252209,44395,3993.39342577561,0.0208456002847341,0.0208963145054855,2085311,187111.761731001
45,1,prune,45,1002,86.7955088100737,45397,4080.18893458568,0.0213160877604702,0.0213504912059459,2084309,187024.966222191
46,1,prune,46,1005,87.1465816060047,46402,4167.33551619168,0.0217879838813432,0.0218065049724741,2083304,186937.819640585
47,1,prune,47,1000,87.4945589567524,47402,4254.83007514844,0.0222575322603214,0.0222643396074685,2082304,186850.325081628
48,1,prune,48,1005,92.235279385657,48407,4347.06535453409,0.0227294283811944,0.0227469811108335,2081299,186758.089802242
49,1,prune,49,1006,91.304490310741,49413,4438.36984484484,0.0232017940504464,0.0232247520544579,2080293,186666.785311932
50,1,prune,50,1007,89.486156375404,50420,4527.85600122024,0.0236746292680774,0.0236930081635199,2079286,186577.299155556
51,1,fragmentation,,1,0.0882179177032709,50421,4527.94421913794,0.0236750988164564,0.0236934697832895,2079285,186577.210937639
52,2,prune,1,1003,89.5727358195296,51424,4617.51695495747,0.0241460558405714,0.0241621789384458,2078282,186487.638201819
53,2,prune,2,1001,90.4651847405587,52425,4707.98213969803,0.0246160737679285,0.0246355580300058,2077281,186397.173017078
54,2,prune,3,1003,90.3806756987046,53428,4798.36281539674,0.0250870307920436,0.0251084949093096,2076278,186306.79234138
55,2,prune,4,1004,90.620164887027,54432,4888.98298028376,0.0255584573645376,0.0255826849687702,2075274,186216.172176493
56,2,prune,5,1003,89.451647217306,55435,4978.43462750107,0.0260294143886527,0.0260507605010285,2074271,186126.720529275
57,2,prune,6,1007,89.341884776737,56442,5067.7765122778,0.0265022496062837,0.0265182616770352,2073264,186037.378644499
58,2,prune,7,1004,90.1542148363842,57446,5157.93072711419,0.0269736761787777,0.0269900135497799,2072260,185947.224429662
59,2,prune,8,1009,92.4241582391835,58455,5250.35488535337,0.0274474504931667,0.0274736434035291,2071251,185854.800271423
60,2,prune,9,1320,121.087484856998,59775,5371.44237021037,0.0280672543534178,0.028107260454611,2069931,185733.712786566
61,2,prune,10,1002,90.2057899724259,60777,5461.6481601828,0.0285377418291539,0.0285792822056644,2068929,185643.506996594
62,2,prune,11,1000,88.7845306490687,61777,5550.43269083187,0.029007290208132,0.0290438669029021,2067929,185554.722465945
63,2,prune,12,1002,88.5914645423882,62779,5639.02415537425,0.0294777776838681,0.0295074413390271,2066927,185466.131001402
64,2,prune,13,1000,90.3477802902758,63779,5729.37193566453,0.0299473260628462,0.0299802060858292,2065927,185375.783221112
65,2,prune,14,1000,90.57881653239,64779,5819.95075219692,0.0304168744418244,0.0304541797808773,2064927,185285.20440458
66,2,prune,15,1000,88.6206436801465,65779,5908.57139587707,0.0308864228208025,0.0309179069032956,2063927,185196.583760899
67,2,prune,16,1000,89.5899686802775,66779,5998.16136455734,0.0313559711997806,0.0313867062332078,2062927,185106.993792219
68,2,prune,17,1001,90.3717530241262,67780,6088.53311758147,0.0318259891271377,0.031859596422643,2061926,185016.622039195
69,2,prune,18,1002,90.6535425764095,68782,6179.18666015788,0.0322964766028738,0.032333961138247,2060924,184925.968496619
70,2,prune,19,1001,90.8846285835754,69783,6270.07128874145,0.0327664945302309,0.0328095350625036,2059923,184835.083868035
71,2,prune,20,1000,90.5607569263937,70783,6360.63204566785,0.0332360429092091,0.0332834142566682,2058923,184744.523111109
72,2,prune,21,1001,90.3274330040933,71784,6450.95947867194,0.0337060608365662,0.0337560725317943,2057922,184654.195678105
73,2,prune,22,1000,90.7808958268467,72784,6541.74037449879,0.0341756092155443,0.0342311036514539,2056922,184563.414782278
74,2,prune,23,1000,90.2310624538984,73784,6631.97143695269,0.0346451575945224,0.0347032576463572,2055922,184473.183719824
75,2,prune,24,1000,91.3590945665048,74784,6723.33053151919,0.0351147059735006,0.0351813143188293,2054922,184381.824625257
76,2,prune,25,1000,91.441234718422,75784,6814.77176623761,0.0355842543524787,0.035659800807817,2053922,184290.383390539
77,2,prune,26,1000,90.5996153855211,76784,6905.37138162314,0.0360538027314568,0.0361338833374651,2052922,184199.783775153
78,2,prune,27,1000,89.9647254054213,77784,6995.33610702856,0.036523351110435,0.0366046436648442,2051922,184109.819049748
79,2,prune,28,1000,90.1986911328852,78784,7085.53479816144,0.0369928994894131,0.0370766282696492,2050922,184019.620358615
80,2,prune,29,1000,90.5334016117043,79784,7176.06819977315,0.0374624478683912,0.0375503643210783,2049922,183929.086957003
81,2,prune,30,1000,89.6712338324046,80784,7265.73943360555,0.0379319962473694,0.0380195888888763,2048922,183839.415723171
82,2,prune,31,1000,90.5317514820354,81784,7356.27118508759,0.0384015446263475,0.0384933163056368,2047922,183748.883971689
83,2,prune,32,1001,90.0846011797274,82785,7446.35578626731,0.0388715625537046,0.0389647039095233,2046921,183658.799370509
84,2,prune,33,1000,90.2237593031189,83785,7536.57954557043,0.0393411109326827,0.0394368196890747,2045921,183568.575611206
85,2,prune,34,1000,90.0218489938032,84785,7626.60139456424,0.0398106593116609,0.0399078789282666,2044921,183478.553762212
86,2,prune,35,1000,90.5591116691322,85785,7717.16050623337,0.040280207690639,0.0403817495132586,2043921,183387.994650543
87,2,prune,36,1000,89.8943210037573,86785,7807.05482723712,0.0407497560696171,0.0408521414340313,2042921,183298.100329539
88,2,prune,37,1000,89.8305683716103,87785,7896.88539560873,0.0412193044485953,0.0413221997550531,2041921,183208.269761168
89,2,prune,38,1001,88.815452204379,88786,7985.70084781311,0.0416893223759524,0.0417869462561693,2040920,183119.454308963
90,2,prune,39,1000,89.5165940611326,89786,8075.21744187425,0.0421588707549305,0.0422553616371552,2039920,183029.937714902
91,2,prune,40,1007,91.6920783540001,90793,8166.90952022825,0.0426317059725615,0.0427351607209569,2038913,182938.245636548
92,2,prune,41,1000,90.4640652251658,91793,8257.37358545341,0.0431012543515396,0.043208533954405,2037913,182847.781571323
93,2,prune,42,1000,91.6757944410983,92793,8349.04937989451,0.0435708027305177,0.0436882478290302,2036913,182756.105776882
94,2,prune,43,1000,91.1907784539171,93793,8440.24015834843,0.0440403511094959,0.0441654237502088,2035913,182664.914998428
95,2,prune,44,1000,90.4519520946434,94793,8530.69211044307,0.044509899488474,0.0446387335990218,2034913,182574.463046333
96,2,prune,45,1000,90.3139340985729,95793,8621.00604454165,0.0449794478674521,0.0451113212381385,2033913,182484.149112235
97,2,prune,46,1000,90.2714165243977,96793,8711.27746106604,0.0454489962464303,0.0455836863946428,2032913,182393.87769571
98,2,prune,47,1000,89.757844269168,97793,8801.03530533521,0.0459185446254084,0.0460533641707108,2031913,182304.119851441
99,2,prune,48,1000,90.1277440840688,98793,8891.16304941928,0.0463880930043865,0.0465249775293883,2030913,182213.992107357
100,2,prune,49,1000,89.4673306441526,99793,8980.63038006343,0.0468576413833647,0.0469931351286469,2029913,182124.524776713
101,2,prune,50,1000,89.0863168131785,100793,9069.71669687661,0.0473271897623428,0.0474592989887484,2028913,182035.4384599
102,3,prune,1,1001,90.449855152742,101794,9160.16655202935,0.0477972076896999,0.0479325978648491,2027912,181944.988604747
103,3,prune,2,1000,89.8121977058467,102794,9249.9787497352,0.048266756068678,0.0484025600572984,2026912,181855.176407041
104,3,prune,3,1000,90.6843621546484,103794,9340.66311188985,0.0487363044476562,0.0488770860431634,2025912,181764.492044887
105,3,prune,4,1001,90.5293675617098,104795,9431.19247945156,0.0492063223750133,0.0493508009855334,2024911,181673.962677325
106,3,prune,5,1000,90.0465350706786,105795,9521.23901452224,0.0496758707539914,0.0498219894000835,2023911,181583.916142254
107,3,prune,6,1001,89.4290398721576,106796,9610.66805439439,0.0501458886813485,0.0502899466344072,2022910,181494.487102382
108,3,prune,7,1000,89.2211909451131,107796,9699.88924533951,0.0506154370603266,0.0507568162532404,2021910,181405.265911437
109,3,prune,8,1000,89.8802554166378,108796,9789.76950075614,0.0510849854393048,0.051227134572717,2020910,181315.38565602
110,3,prune,9,1000,89.8899311448843,109796,9879.65943190103,0.0515545338182829,0.051697503522582,2019910,181225.495724875
111,3,prune,10,1000,88.7699147172232,110796,9968.42934661825,0.052024082197261,0.052162011738723,2018910,181136.725810158
112,3,prune,11,1000,89.3901689078026,111796,10057.8195155261,0.0524936305762392,0.0526297655721267,2017910,181047.33564125
113,3,prune,12,1000,89.4426969450414,112796,10147.2622124711,0.0529631789552173,0.0530977942701054,2016910,180957.892944305
114,3,prune,13,1000,89.4802887540501,113796,10236.7425012251,0.0534327273341954,0.0535660196755407,2015910,180868.412655551
115,3,prune,14,1013,93.1032344041404,114809,10329.8457356293,0.0539083798421003,0.054053202945546,2014897,180775.309421147
116,3,prune,15,1003,89.807805628279,115812,10419.6535412576,0.0543793368662153,0.0545231421554778,2013894,180685.501615519
117,3,prune,16,1006,87.1795386632091,116818,10506.8330799208,0.0548517025354673,0.0549793283770985,2012888,180598.322076856
118,3,prune,17,1001,88.5761532384731,117819,10595.4092331592,0.0553217204628245,0.0554428226934387,2011887,180509.745923617
119,3,prune,18,1001,91.6391264650098,118820,10687.0483596243,0.0557917383901816,0.0559223446947674,2010886,180418.106797152
120,3,prune,19,1001,92.2636396018499,119821,10779.3119992261,0.0562617563175387,0.0564051345992373,2009885,180325.84315755
121,3,prune,20,1000,91.5335301077807,120821,10870.8455293339,0.0567313046965168,0.0568841040442671,2008885,180234.309627443
122,3,prune,21,1001,90.5491995212577,121822,10961.3947288551,0.0572013226238739,0.0573579227617527,2007884,180143.760427921
123,3,prune,22,1000,91.104259468639,122822,11052.4989883238,0.057670871002852,0.0578346459532014,2006884,180052.656168453
124,3,prune,23,1000,90.6853660222084,123822,11143.184354346,0.0581404193818302,0.0583091771920254,2005884,179961.97080243
125,3,prune,24,1000,90.0432386334587,124822,11233.2275929794,0.0586099677608083,0.0587803483572386,2004884,179871.927563797
126,3,prune,25,1000,89.4373732251828,125822,11322.6649662046,0.0590795161397864,0.0592483491976754,2003884,179782.490190572
127,3,prune,26,1002,90.2327979516385,126824,11412.8977641563,0.0595500036155225,0.0597205122739546,2002882,179692.25739262
128,3,prune,27,1004,90.5275590810133,127828,11503.4253232373,0.0600214301880166,0.0601942177530494,2001878,179601.729833539
129,3,prune,28,1003,89.1201453146904,128831,11592.545468552,0.0604923872121316,0.0606605586282685,2000875,179512.609688225
130,3,prune,29,1004,90.2365920752263,129835,11682.7820606272,0.0609638137846257,0.0611327415581387,1999871,179422.373096149
131,3,prune,30,1001,89.6662731986142,130836,11772.4483338258,0.0614338317119828,0.0616019401683229,1998870,179332.706822951
132,3,prune,31,1000,89.2072664264145,131836,11861.6556002522,0.0619033800909609,0.0620687369240318,1997870,179243.499556524
133,3,prune,32,1000,89.9924259705181,132836,11951.6480262228,0.062372928469939,0.0625396422007455,1996870,179153.507130554
134,3,prune,33,1000,89.9836285294562,133836,12041.6316547522,0.0628424768489172,0.0630105014429027,1995870,179063.523502024
135,3,prune,34,1000,89.9185203905464,134836,12131.5501751428,0.0633120252278953,0.06348101999232,1994870,178973.604981634
136,3,prune,35,1000,89.4623392444908,135836,12221.0125143872,0.0637815736068734,0.0639491514729758,1993870,178884.142642389
137,3,prune,36,1000,89.3512508133336,136836,12310.3637652006,0.0642511219858516,0.0644167016588409,1992870,178794.791391576
138,3,prune,37,1000,89.8175746785321,137836,12400.1813398791,0.0647206703648297,0.0648866919874893,1991870,178704.973816897
139,3,prune,38,1000,89.1315088016865,138836,12489.3128486808,0.0651902187438078,0.0653530923246679,1990870,178615.842308096
140,3,prune,39,1000,89.355314103651,139836,12578.6681627844,0.065659767122786,0.0658206637725985,1989870,178526.486993992
141,3,prune,40,1000,89.595093635285,140836,12668.2632564197,0.0661293155017641,0.0662894899199715,1988870,178436.891900357
142,3,prune,41,1000,89.3671434165234,141836,12757.6303998363,0.0665988638807422,0.0667571232673986,1987870,178347.52475694
143,3,prune,42,1000,89.1994474972234,142836,12846.8298473335,0.0670684122597204,0.0672238791088307,1986870,178258.325309443
144,3,prune,43,1000,89.2649081456744,143836,12936.0947554792,0.0675379606386985,0.0676909774875869,1985870,178169.060401297
145,3,prune,44,1000,89.3381791309672,144836,13025.4329346101,0.0680075090176766,0.0681584592729823,1984870,178079.722222166
146,3,prune,45,1000,89.3276453144856,145836,13114.7605799246,0.0684770573966547,0.0686258859378528,1983870,177990.394576852
147,3,prune,46,1004,90.887041264837,146840,13205.6476211894,0.0689484839691488,0.0691014724869978,1982866,177899.507535587
148,3,prune,47,1023,92.793740625305,147863,13298.4413618147,0.0694288319608434,0.0695870362623402,1981843,177806.713794962
149,3,prune,48,1026,90.5580124470872,148889,13388.9993742618,0.069910588597675,0.0700609010954097,1980817,177716.155782515
150,3,prune,49,1016,89.6507441907311,149905,13478.6501184526,0.0703876497507168,0.0705300184466249,1979801,177626.505038324
151,3,prune,50,1003,90.3141109248376,150908,13568.9642293774,0.0708586067748318,0.0710026070110242,1978798,177536.190927399
152,3,fragmentation,,1,0.0895508346194029,150909,13569.053780212,0.0708590763232108,0.0710030756055765,1978797,177536.101376564
153,4,prune,1,1003,89.6784690640953,151912,13658.7322492761,0.0713300333473259,0.0714723380333248,1977794,177446.4229075
154,4,prune,2,1001,89.9342195570977,152913,13748.6664688332,0.071800051274683,0.0719429387321041,1976793,177356.488687943
155,4,prune,3,1000,90.4417395254663,153913,13839.1082083587,0.0722695996536611,0.0724161951413897,1975793,177266.046948418
156,4,prune,4,1000,90.7103990337166,154913,13929.8186073924,0.0727391480326392,0.0728908573709842,1974793,177175.336549384
157,4,prune,5,1000,89.9213277322383,155913,14019.7399351246,0.0732086964116174,0.073361390610438,1973793,177085.415221652
158,4,prune,6,1005,90.1829167297692,156918,14109.9228518544,0.0736805925324904,0.0738332926721892,1972788,176995.232304922
159,4,prune,7,1000,89.6690714012506,157918,14199.5919232557,0.0741501409114685,0.0743025059245878,1971788,176905.563233521
160,4,prune,8,1000,89.3772869238355,158918,14288.9692101795,0.0746196892904467,0.0747701923501608,1970788,176816.185946597
161,4,prune,9,1000,90.1559720470797,159918,14379.1251822266,0.0750892376694248,0.0752419534178992,1969788,176726.02997455
162,4,prune,10,1000,89.5020791125061,160918,14468.6272613391,0.0755587860484029,0.0757102928462055,1968788,176636.527895437
163,4,prune,11,1001,89.8458751238035,161919,14558.4731364629,0.07602880397576,0.0761804312631943,1967787,176546.682020314
164,4,prune,12,1023,93.0611692009677,162942,14651.5343056639,0.0765091519674547,0.0766673944177184,1966764,176453.620851113
165,4,prune,13,1023,93.2330213052834,163965,14744.7673269691,0.0769894999591493,0.0771552568263949,1965741,176360.387829807
166,4,prune,14,1022,91.9240782296401,164987,14836.6914051988,0.077469378402465,0.0776362699008681,1964719,176268.463751578
167,4,prune,15,1023,90.3605849322239,166010,14927.051990131,0.0779497263941596,0.0781091016507918,1963696,176178.103166645
168,4,prune,16,1005,90.5145362979063,167015,15017.5665264289,0.0784216225150326,0.0785827389852931,1962691,176087.588630348
169,4,prune,17,1008,90.4734670733842,168023,15108.0399935023,0.0788949272810426,0.0790561614159918,1961683,175997.115163274
170,4,prune,18,1014,90.1505758734979,169037,15198.1905693758,0.0793710493373264,0.0795278942470583,1960669,175906.964587401
171,4,prune,19,1006,91.7070091377418,170043,15289.8975785135,0.0798434150065784,0.0800077714594888,1959663,175815.257578263
172,4,prune,20,1006,90.5221031290267,171049,15380.4196816426,0.0803157806758304,0.0804814483891079,1958657,175724.735475134
173,4,prune,21,1003,92.6363899359111,172052,15473.0560715785,0.0807867376999454,0.0809661887921593,1957654,175632.099085198
174,4,prune,22,1007,92.4601110214163,173059,15565.5161825999,0.0812595729175764,0.0814500067767949,1956647,175539.638974177
175,4,prune,23,1002,91.6736670753285,174061,15657.1898496752,0.0817300603933125,0.081929709519508,1955645,175447.965307101
176,4,prune,24,1294,117.810405650122,175355,15775.0002553253,0.0823376559957102,0.0825461785286955,1954351,175330.154901451
177,4,prune,25,1002,90.7535910149108,176357,15865.7538463402,0.0828081434714463,0.0830210667698864,1953349,175239.401310436
178,4,prune,26,1003,90.5558896314635,177360,15956.3097359717,0.0832791004955614,0.0834949204948536,1952346,175148.845420805
179,4,prune,27,1015,91.9086863401601,178375,16048.2184223119,0.0837556921002242,0.0839758530278601,1951331,175056.936734465
180,4,prune,28,1025,93.2627704598602,179400,16141.4811927717,0.0842369791886767,0.084463871105569,1950306,174963.673964005
181,4,prune,29,1017,91.4396834905624,180417,16232.9208762623,0.0847145098900975,0.0849423494774138,1949289,174872.234280514
182,4,prune,30,1027,91.1591693154913,181444,16324.0800455778,0.0851967360753081,0.0854193599967831,1948262,174781.075111199
183,4,prune,31,1027,90.4436876035676,182471,16414.5237331813,0.0856789622605186,0.0858926265998183,1947235,174690.631423595
184,4,prune,32,1017,88.9504473304934,183488,16503.4741805118,0.0861564929619394,0.0863580794927951,1946218,174601.680976265
185,4,prune,33,1017,89.4362803663505,184505,16592.9104608782,0.0866340236633601,0.0868260746146063,1945201,174512.244695898
186,4,prune,34,1017,90.9419310253755,185522,16683.8523919036,0.0871115543647809,0.0873019483865659,1944184,174421.302764873
187,4,prune,35,1009,90.5148949786898,186531,16774.3672868823,0.0875853286791698,0.0877755875979437,1943175,174330.787869894
188,4,prune,36,1007,89.7206686030685,187538,16864.0879554853,0.0880581638968008,0.088245070844115,1942168,174241.067201291
189,4,prune,37,1002,89.975182250661,188540,16954.063137736,0.0885286513725369,0.08871588588925,1941166,174151.09201904
190,4,prune,38,1000,89.9624019582799,189540,17044.0255396943,0.088998199751515,0.0891866340586778,1940166,174061.129617082
191,4,prune,39,1003,90.048323740324,190543,17134.0738634346,0.0894691567756301,0.0896578318328375,1939163,173971.081293342
192,4,prune,40,1001,90.8961524946536,191544,17224.9700159292,0.0899391747029872,0.0901334660585082,1938162,173880.185140847
193,4,prune,41,1000,90.555847627556,192544,17315.5258635568,0.0904087230819653,0.0906073195636806,1937162,173789.62929322
194,4,prune,42,1000,90.6640469716537,193544,17406.1899105285,0.0908782714609434,0.0910817392458565,1936162,173698.965246248
195,4,prune,43,1000,89.1208154758027,194544,17495.3107260043,0.0913478198399216,0.0915480836278418,1935162,173609.844430772
196,4,prune,44,1002,89.6018854315189,195546,17584.9126114358,0.0918183073156577,0.0920169453147911,1934160,173520.242545341
197,4,prune,45,1016,91.194901332133,196562,17676.1075127679,0.0922953684686994,0.0924941428098421,1933144,173429.047644009
198,4,prune,46,1000,89.6793419749377,197562,17765.7868547428,0.0927649168476776,0.0929634098052895,1932144,173339.368302034
199,4,prune,47,1000,89.5207767695432,198562,17855.3076315124,0.0932344652266557,0.0934318470732225,1931144,173249.847525264
200,4,prune,48,1001,89.7473107345794,199563,17945.054942247,0.0937044831540128,0.0939014697302406,1930143,173160.10021453
201,4,prune,49,1013,90.7226799139861,200576,18035.777622161,0.0941801356619177,0.0943761962222578,1929130,173069.377534616
202,4,prune,50,1002,89.9769110585423,201578,18125.7545332195,0.0946506231376537,0.0948470203137624,1928128,172979.400623557
203,4,fragmentation,,4,0.366827206126928,201582,18126.1213604256,0.0946525013311697,0.0948489398182668,1928124,172979.033796351
204,5,prune,1,1006,89.6675414735801,202588,18215.7889018992,0.0951248670004217,0.0953181450649804,1927118,172889.366254877
205,5,prune,2,1006,90.107867644827,203594,18305.896769544,0.0955972326696737,0.0957896544157925,1926112,172799.258387232
206,5,prune,3,1003,91.433772262536,204597,18397.3305418066,0.0960681896937887,0.096268101855829,1925109,172707.82461497
207,5,prune,4,1008,92.4846608164783,205605,18489.815202623,0.0965414944597987,0.0967520483026981,1924101,172615.339954153
208,5,prune,5,1006,91.8272619338706,206611,18581.6424645569,0.0970138601290507,0.0972325547644863,1923095,172523.51269222
209,5,prune,6,1005,90.886450265572,207616,18672.5289148225,0.0974857562499237,0.0977081382210969,1922090,172432.626241954
210,5,prune,7,1013,90.5626210316594,208629,18763.0915358541,0.0979614087578286,0.0981820271696047,1921077,172342.063620922
211,5,prune,8,1018,89.557273151127,209647,18852.6488090053,0.0984394090076283,0.0986506554129279,1920059,172252.506347771
212,5,prune,9,1007,87.245077635416,210654,18939.8938866407,0.0989122442252593,0.099107184581719,1919052,172165.261270136
213,5,prune,10,1008,89.2433386990014,211662,19029.1372253397,0.0993855489912692,0.0995741700935739,1918044,172076.017931437
214,5,prune,11,1004,89.9187820260884,212666,19119.0560073658,0.0998569755637633,0.100044690012057,1917040,171986.099149411
215,5,prune,12,1001,89.7394485111502,213667,19208.7954558769,0.10032699349112,0.100514271528252,1916039,171896.3597009
216,5,prune,13,1001,90.1514732176459,214668,19298.9469290946,0.100797011418477,0.10098600905487,1915038,171806.208227682
217,5,prune,14,1001,90.6187196113907,215669,19389.565648706,0.101267029345835,0.101460191551606,1914037,171715.589508071
218,5,prune,15,1006,92.2337773036505,216675,19481.7994260096,0.101739395015087,0.101942825194995,1913031,171623.355730767
219,5,prune,16,1009,92.3642561486666,217684,19574.1636821583,0.102213169329476,0.102426141597804,1912022,171530.991474618
220,5,prune,17,1008,92.0047491781848,218692,19666.1684313365,0.102686474095485,0.102907576800861,1911014,171438.98672544
221,5,prune,18,1004,91.1636658923372,219696,19757.3320972288,0.10315790066798,0.103384610849564,1910010,171347.823059548
222,5,prune,19,1007,90.8544159262073,220703,19848.186513155,0.103630735885611,0.103860026679407,1909003,171256.968643621
223,5,prune,20,1006,90.1609907534124,221709,19938.3475039084,0.104103101554863,0.104331814008637,1907997,171166.807652868
224,5,prune,21,1008,89.7930992414637,222717,20028.1406031499,0.104576406320872,0.104801676264146,1906989,171077.014553627
225,5,prune,22,1003,88.8918195320138,223720,20117.0324226819,0.105047363344988,0.105266822374198,1905986,170988.122734095
226,5,prune,23,1017,89.6281215144743,224737,20206.6605441964,0.105524894046408,0.105735821347255,1904969,170898.49461258
227,5,prune,24,1013,89.0022226402625,225750,20295.6627668366,0.106000546554313,0.106201545165994,1903956,170809.49238994
228,5,prune,25,1005,88.0049618015982,226755,20383.6677286382,0.106472442675186,0.106662050596783,1902951,170721.487428138
229,5,prune,26,1009,88.0890834526159,227764,20471.7568120909,0.106946216989575,0.107122996212721,1901942,170633.398344686
230,5,prune,27,1010,90.145704044237,228774,20561.9025161351,0.107420460852343,0.107594703550863,1900932,170543.252640641
231,5,prune,28,1002,90.2163612325571,229776,20652.1188773676,0.107890948328079,0.108066780618374,1899930,170453.036279409
232,5,prune,29,1006,91.1581153232688,230782,20743.2769926909,0.108363313997331,0.108543785622496,1898924,170361.878164086
