[2026-08-18T06:41:19.154Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=130/188 species="Monias benschi" occupied_cells=893 patches=4 elapsed_seconds=1.04
[2026-08-18T06:41:20.303Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=131/188 species="Monticola erythronotus" occupied_cells=1051 patches=9 elapsed_seconds=1.15
[2026-08-18T06:41:21.352Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=132/188 species="Monticola imerina" occupied_cells=34815 patches=163 elapsed_seconds=1.05
[2026-08-18T06:41:22.626Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=133/188 species="Monticola sharpei" occupied_cells=1129897 patches=30404 elapsed_seconds=1.27
[2026-08-18T06:41:23.814Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=134/188 species="Monticolomys koopmani" occupied_cells=1194 patches=7 elapsed_seconds=1.19
[2026-08-18T06:41:24.887Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=135/188 species="Motacilla flaviventris" occupied_cells=229257 patches=5539 elapsed_seconds=1.07
[2026-08-18T06:41:26.070Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=136/188 species="Mystacornis crossleyi" occupied_cells=526153 patches=5262 elapsed_seconds=1.18
[2026-08-18T06:41:27.265Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=137/188 species="Neodrepanis coruscans" occupied_cells=329902 patches=4670 elapsed_seconds=1.19
[2026-08-18T06:41:28.304Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=138/188 species="Neodrepanis hypoxantha" occupied_cells=993 patches=3 elapsed_seconds=1.04
[2026-08-18T06:41:29.487Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=139/188 species="Neomixis striatigula" occupied_cells=649851 patches=10932 elapsed_seconds=1.18
[2026-08-18T06:41:30.774Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=140/188 species="Neomixis tenella" occupied_cells=1022912 patches=39655 elapsed_seconds=1.29
[2026-08-18T06:41:31.861Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=141/188 species="Neomixis viridis" occupied_cells=596685 patches=8239 elapsed_seconds=1.09
[2026-08-18T06:41:32.991Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=142/188 species="Nesillas lantzii" occupied_cells=31048 patches=240 elapsed_seconds=1.13
[2026-08-18T06:41:34.589Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=143/188 species="Nesogale dobsoni" occupied_cells=741124 patches=8977 elapsed_seconds=1.6
[2026-08-18T06:41:35.688Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=144/188 species="Nesogale talazaci" occupied_cells=718805 patches=9697 elapsed_seconds=1.1
[2026-08-18T06:41:36.735Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=145/188 species="Nesomys audeberti" occupied_cells=48956 patches=1556 elapsed_seconds=1.05
[2026-08-18T06:41:37.964Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=146/188 species="Nesomys lambertoni" occupied_cells=10577 patches=345 elapsed_seconds=1.23
[2026-08-18T06:41:39.046Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=147/188 species="Nesomys rufus" occupied_cells=524473 patches=10697 elapsed_seconds=1.08
[2026-08-18T06:41:40.124Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=148/188 species="Newtonia amphichroa" occupied_cells=464348 patches=3756 elapsed_seconds=1.08
[2026-08-18T06:41:41.355Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=149/188 species="Newtonia archboldi" occupied_cells=23623 patches=248 elapsed_seconds=1.23
[2026-08-18T06:41:42.555Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=150/188 species="Newtonia brunneicauda" occupied_cells=1424264 patches=40229 elapsed_seconds=1.2
[2026-08-18T06:41:43.602Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=151/188 species="Newtonia fanovanae" occupied_cells=1136 patches=6 elapsed_seconds=1.05
[2026-08-18T06:41:44.837Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=152/188 species="Oriolia bernieri" occupied_cells=158990 patches=2133 elapsed_seconds=1.23
[2026-08-18T06:41:45.940Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=153/188 species="Oryzorictes hova" occupied_cells=735175 patches=8380 elapsed_seconds=1.1
[2026-08-18T06:41:46.997Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=154/188 species="Oryzorictes tetradactylus" occupied_cells=118763 patches=2043 elapsed_seconds=1.06
[2026-08-18T06:41:48.332Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=155/188 species="Otus rutilus" occupied_cells=1129563 patches=4904 elapsed_seconds=1.33
[2026-08-18T06:41:49.427Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=156/188 species="Oxylabes madagascariensis" occupied_cells=596383 patches=6466 elapsed_seconds=1.09
[2026-08-18T06:41:50.622Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=157/188 species="Phaner electromontis" occupied_cells=188 patches=2 elapsed_seconds=1.19
[2026-08-18T06:41:51.665Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=158/188 species="Phaner furcifer" occupied_cells=9866 patches=329 elapsed_seconds=1.04
[2026-08-18T06:41:52.849Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=159/188 species="Phaner pallescens" occupied_cells=29577 patches=469 elapsed_seconds=1.18
[2026-08-18T06:41:53.892Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=160/188 species="Phaner parienti" occupied_cells=265 patches=1 elapsed_seconds=1.04
[2026-08-18T06:41:55.098Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=161/188 species="Philepitta castanea" occupied_cells=421737 patches=4371 elapsed_seconds=1.2
[2026-08-18T06:41:56.142Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=162/188 species="Philepitta schlegeli" occupied_cells=47305 patches=1637 elapsed_seconds=1.04
[2026-08-18T06:41:57.378Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=163/188 species="Ploceus nelicourvi" occupied_cells=690328 patches=8796 elapsed_seconds=1.23
[2026-08-18T06:41:58.477Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=164/188 species="Ploceus sakalava" occupied_cells=514356 patches=14095 elapsed_seconds=1.1
[2026-08-18T06:41:59.782Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=165/188 species="Polyboroides radiatus" occupied_cells=1414261 patches=906 elapsed_seconds=1.3
[2026-08-18T06:42:00.864Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=166/188 species="Pseudobias wardi" occupied_cells=464442 patches=4336 elapsed_seconds=1.08
[2026-08-18T06:42:02.028Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=167/188 species="Pterocles personatus" occupied_cells=79617 patches=376 elapsed_seconds=1.16
[2026-08-18T06:42:03.088Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=168/188 species="Rallus madagascariensis" occupied_cells=161388 patches=442 elapsed_seconds=1.06
[2026-08-18T06:42:04.311Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=169/188 species="Randia pseudozosterops" occupied_cells=518063 patches=9802 elapsed_seconds=1.22
[2026-08-18T06:42:05.359Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=170/188 species="Riparia cowani" occupied_cells=53395 patches=2417 elapsed_seconds=1.05
[2026-08-18T06:42:06.964Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=171/188 species="Sarothrura insularis" occupied_cells=856541 patches=4560 elapsed_seconds=1.6
[2026-08-18T06:42:08.042Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=172/188 species="Schetba rufa" occupied_cells=332586 patches=6317 elapsed_seconds=1.08
[2026-08-18T06:42:09.219Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=173/188 species="Setifer setosus" occupied_cells=1356120 patches=21121 elapsed_seconds=1.18
[2026-08-18T06:42:10.630Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=174/188 species="Tenrec ecaudatus" occupied_cells=1480660 patches=22074 elapsed_seconds=1.41
[2026-08-18T06:42:11.681Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=175/188 species="Thamnornis chloropetoides" occupied_cells=39071 patches=245 elapsed_seconds=1.05
[2026-08-18T06:42:12.844Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=176/188 species="Treron australis" occupied_cells=1207229 patches=6708 elapsed_seconds=1.16
[2026-08-18T06:42:14.031Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=177/188 species="Turnix nigricollis" occupied_cells=1540509 patches=8229 elapsed_seconds=1.19
[2026-08-18T06:42:15.346Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=178/188 species="Tylas eduardi" occupied_cells=657994 patches=6510 elapsed_seconds=1.31
[2026-08-18T06:42:16.516Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=179/188 species="Upupa marginata" occupied_cells=1231729 patches=11308 elapsed_seconds=1.17
[2026-08-18T06:42:17.686Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=180/188 species="Vanga curvirostris" occupied_cells=1347134 patches=17803 elapsed_seconds=1.17
[2026-08-18T06:42:18.915Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=181/188 species="Varecia rubra" occupied_cells=84937 patches=1464 elapsed_seconds=1.23
[2026-08-18T06:42:20.034Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=182/188 species="Varecia variegata" occupied_cells=813479 patches=9798 elapsed_seconds=1.12
[2026-08-18T06:42:21.079Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=183/188 species="Xanthomixis apperti" occupied_cells=780 patches=1 elapsed_seconds=1.04
[2026-08-18T06:42:22.302Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=184/188 species="Xanthomixis cinereiceps" occupied_cells=195490 patches=1848 elapsed_seconds=1.22
[2026-08-18T06:42:23.415Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=185/188 species="Xanthomixis zosterops" occupied_cells=702655 patches=12736 elapsed_seconds=1.11
[2026-08-18T06:42:24.598Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=186/188 species="Xenopirostris damii" occupied_cells=1024 patches=4 elapsed_seconds=1.18
[2026-08-18T06:42:25.662Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=187/188 species="Xenopirostris polleni" occupied_cells=197577 patches=2141 elapsed_seconds=1.06
[2026-08-18T06:42:26.948Z] priority_initialization_raster_loaded | session_id=20260818T063607.487240Z-pid3450218-s2 | species_index=188/188 species="Xenopirostris xenopirostris" occupied_cells=12639 patches=72 elapsed_seconds=1.28
[2026-08-18T06:45:11.484Z] priority_initialization_saved | session_id=20260818T063607.487240Z-pid3450218-s2 | path=Data/Applications/madagascar/qe_500/Spatial/priority_initialization.rds species=188 cells=13159758 patches=1218950 pus=23278 graphs=23278 size_bytes=442766506 elapsed_seconds=383.57
[2026-08-18T06:45:11.553Z] runtime_session_end | session_id=20260818T063607.487240Z-pid3450218-s2 | stage=6 operation=priority_initialization mode=initialize status=complete elapsed_seconds=544.062
