removal_step,stage,event_type,pruning_iteration,cells_removed,area_removed_km2,cum_cells_removed,cum_area_removed_km2,cum_prop_cells_removed,cum_prop_area_removed,cells_retained,area_retained_km2
472,10,prune,10,1001,88.2628272497686,462052,41611.4403319091,0.216955767603604,0.217741066680134,1667654,149493.714824867
473,10,prune,11,1000,88.3689277156353,463052,41699.8092596247,0.217425315982582,0.218203476643085,1666654,149405.345897152
474,10,prune,12,1000,88.4773859033522,464052,41788.2866455281,0.21789486436156,0.218666454137495,1665654,149316.868511248
475,10,prune,13,1000,88.4012690001769,465052,41876.6879145283,0.218364412740538,0.219129033333371,1664654,149228.467242248
476,10,prune,14,1000,89.3597984229798,466052,41966.0477129512,0.218833961119516,0.219596628246494,1663654,149139.107443825
477,10,prune,15,1001,89.5461872060589,467053,42055.5939001573,0.219303979046873,0.220065198480157,1662653,149049.561256619
478,10,prune,16,1000,89.6222948926213,468053,42145.2161950499,0.219773527425851,0.220534166964127,1661653,148959.938961727
479,10,prune,17,1001,90.082500920738,469054,42235.2986959707,0.220243545353208,0.221005543577944,1660652,148869.856460806
480,10,prune,18,1007,90.8913772411269,470061,42326.1900732118,0.220716380570839,0.221481152816044,1659645,148778.965083565
481,10,prune,19,1003,89.7690278277834,471064,42415.9591010396,0.221187337594954,0.221950889112556,1658642,148689.196055737
482,10,prune,20,1001,88.3495013638265,472065,42504.3086024034,0.221657355522312,0.222413197422823,1657641,148600.846554373
483,10,prune,21,1000,89.2485503207236,473065,42593.5571527241,0.22212690390129,0.222880210205642,1656641,148511.598004052
484,10,prune,22,1000,88.9615721941209,474065,42682.5187249183,0.222596452280268,0.223345721311928,1655641,148422.636431858
485,10,prune,23,1001,89.3445698795189,475066,42771.8632947978,0.223066470207625,0.223813236538329,1654640,148333.291861979
486,10,prune,24,1000,89.1500503621368,476066,42861.0133451599,0.223536018586603,0.224279733898325,1653640,148244.141811617
487,10,prune,25,1000,89.0372469730694,477066,42950.050592133,0.224005566965581,0.224745640989633,1652640,148155.104564644
488,10,prune,26,1001,88.8788977562869,478067,43038.9294898893,0.224475584892938,0.225210719483635,1651639,148066.225666887
489,10,prune,27,1000,88.5664581493229,479067,43127.4959480386,0.224945133271916,0.225674163068276,1650639,147977.659208738
490,10,prune,28,1001,89.7850437390177,480068,43217.2809917776,0.225415151199274,0.226143983171587,1649638,147887.874164999
491,10,prune,29,1000,90.6768982776414,481068,43307.9578900552,0.225884699578252,0.226618470101064,1648638,147797.197266721
492,10,prune,30,1000,90.7969440789014,482068,43398.7548341341,0.22635424795723,0.227093585196753,1647638,147706.400322642
493,10,prune,31,1000,90.5758181974941,483068,43489.3306523316,0.226823796336208,0.227567543202351,1646638,147615.824504445
494,10,prune,32,1000,89.8411226486033,484068,43579.1717749802,0.227293344715186,0.228037656750962,1645638,147525.983381796
495,10,prune,33,1000,90.0591219292724,485068,43669.2308969095,0.227762893094164,0.228508911029034,1644638,147435.924259867
496,10,prune,34,1000,89.6182940776103,486068,43758.8491909871,0.228232441473142,0.228977858577854,1643638,147346.305965789
497,10,prune,35,1000,90.3367985983595,487068,43849.1859895855,0.22870198985212,0.229450565860523,1642638,147255.969167191
498,10,prune,36,1001,90.1845094153384,488069,43939.3704990008,0.229172007779478,0.229922476256354,1641637,147165.784657776
499,10,prune,37,1002,88.5692189030579,489071,44027.9397179039,0.229642495255214,0.23038593428725,1640635,147077.215438873
500,10,prune,38,1001,87.8852526674726,490072,44115.8249705714,0.230112513182571,0.230845813313514,1639634,146989.330186205
501,10,prune,39,1003,88.0400248612356,491075,44203.8649954326,0.230583470206686,0.23130650221952,1638631,146901.290161344
502,10,prune,40,1000,87.3753831442196,492075,44291.2403785768,0.231053018585664,0.231763713240711,1637631,146813.9147782
503,10,prune,41,1002,89.2057291340535,493077,44380.4461077109,0.2315235060614,0.232230501952198,1636629,146724.709049066
504,10,prune,42,1001,89.4882007376602,494078,44469.9343084485,0.231993523988757,0.232698768758838,1635628,146635.220848328
505,10,prune,43,1001,88.457484682025,495079,44558.3917931305,0.232463541916114,0.233161642115705,1634627,146546.763363646
506,10,prune,44,1000,88.3196751607835,496079,44646.7114682913,0.232933090295092,0.233623794353766,1633627,146458.443688485
507,10,prune,45,1001,88.4793517265604,497080,44735.1908200179,0.233403108222449,0.234086782134781,1632626,146369.964336759
508,10,prune,46,1001,87.9751394044256,498081,44823.1659594223,0.233873126149807,0.23454713151328,1631625,146281.989197354
509,10,prune,47,1000,87.812117719137,499081,44910.9780771414,0.234342674528785,0.235006627844748,1630625,146194.177079635
510,10,prune,48,1006,88.9832894878089,500087,44999.9613666293,0.234815040198037,0.235472252591578,1629619,146105.193790147
511,10,prune,49,1000,88.402989583923,501087,45088.3643562132,0.235284588577015,0.23593484079079,1628619,146016.790800563
512,10,prune,50,1000,88.3899201924398,502087,45176.7542764056,0.235754136955993,0.236397360601518,1627619,145928.400880371
513,10,fragmentation,,18,1.59125511581635,502105,45178.3455315214,0.235762588826815,0.236405687195924,1627601,145926.809625255
514,10,distance,,9,0.795562576370358,502114,45179.1410940978,0.235766814762225,0.236409850153097,1627592,145926.014062679
515,11,prune,1,1001,88.7630883634043,503115,45267.9041824612,0.236236832689583,0.236874322648831,1626591,145837.250974315
516,11,prune,2,1000,88.3909929831202,504115,45356.2951754443,0.236706381068561,0.237336848073175,1625591,145748.859981332
517,11,prune,3,1000,89.4008969109454,505115,45445.6960723553,0.237175929447539,0.237804658043228,1624591,145659.459084421
518,11,prune,4,1000,88.3084275657479,506115,45534.004499921,0.237645477826517,0.23826675142576,1623591,145571.150656855
519,11,prune,5,1000,88.11294519151,507115,45622.1174451125,0.238115026205495,0.238727821903525,1622591,145483.037711664
520,11,prune,6,1000,87.8655429900941,508115,45709.9829881026,0.238584574584473,0.239187597794542,1621591,145395.172168674
521,11,prune,7,1001,89.0866763749435,509116,45799.0696644776,0.23905459251183,0.23965376353613,1620590,145306.085492299
522,11,prune,8,1000,87.7435529598136,510116,45886.8132174374,0.239524140890808,0.240112901087327,1619590,145218.341939339
523,11,prune,9,1000,87.7775962491944,511116,45974.5908136866,0.239993689269787,0.240572216777567,1618590,145130.56434309
524,11,prune,10,1000,87.3812034987239,512116,46061.9720171853,0.240463237648765,0.241029458255051,1617590,145043.183139591
525,11,prune,11,1000,87.0774450334522,513116,46149.0494622188,0.240932786027743,0.241485110249169,1616590,144956.105694558
526,11,prune,12,1000,86.9281927518538,514116,46235.9776549706,0.241402334406721,0.241939981247707,1615590,144869.177501806
527,11,prune,13,1000,87.833892037873,515116,46323.8115470085,0.241871882785699,0.242399591518114,1614590,144781.343609768
528,11,prune,14,1000,86.727945221236,516116,46410.5394922297,0.242341431164677,0.24285341467715,1613590,144694.615664547
529,11,prune,15,1000,86.5666378666419,517116,46497.1061300964,0.242810979543655,0.243306393759769,1612590,144608.04902668
530,11,prune,16,1000,86.4913499915488,518116,46583.5974800879,0.243280527922633,0.243758978881926,1611590,144521.557676689
531,11,prune,17,1000,87.5046575912174,519116,46671.1021376791,0.243750076301612,0.24421686636026,1610590,144434.053019097
532,11,prune,18,1000,86.3801213625888,520116,46757.4822590417,0.24421962468059,0.24466886945401,1609590,144347.672897735
533,11,prune,19,1000,86.8779072967306,521116,46844.3601663384,0.244689173059568,0.24512347732278,1608590,144260.794990438
534,11,prune,20,1002,91.3555468497719,522118,46935.7157131882,0.245159660535304,0.245601515431039,1607588,144169.439443588
535,11,prune,21,1000,87.3084684402037,523118,47023.0241816284,0.245629208914282,0.24605837630624,1606588,144082.130975148
536,11,prune,22,1005,91.9026042231379,524123,47114.9267858516,0.246101105035155,0.246539277013223,1605583,143990.228370925
537,11,prune,23,1001,88.8275514633383,525124,47203.7543373149,0.246571122962512,0.247004086826389,1604582,143901.400819462
538,11,prune,24,1001,89.599955281026,526125,47293.3542925959,0.247041140889869,0.247472938413399,1603581,143811.800864181
539,11,prune,25,1000,90.206054100884,527125,47383.5603466968,0.247510689268847,0.247944961546563,1602581,143721.59481008
540,11,prune,26,1000,90.6093138353162,528125,47474.1696605321,0.247980237647826,0.248419094825495,1601581,143630.985496244
541,11,prune,27,1000,90.8938247073135,529125,47565.0634852394,0.248449786026804,0.248894716870503,1600581,143540.091671537
542,11,prune,28,1000,91.1067063100575,530125,47656.1701915495,0.248919334405782,0.249371452865591,1599581,143448.984965227
543,11,prune,29,1000,91.081945917456,531125,47747.252137467,0.24938888278476,0.249848059296447,1598581,143357.90301931
544,11,prune,30,1000,91.112814803298,532125,47838.3649522703,0.249858431163738,0.250324827255577,1597581,143266.790204506
545,11,prune,31,1000,91.2379695320918,533125,47929.6029218024,0.250327979542716,0.250802250114511,1596581,143175.552234974
546,11,prune,32,1000,89.9748712027643,534125,48019.5777930051,0.250797527921694,0.251273063532019,1595581,143085.577363771
547,11,prune,33,1000,89.806961562426,535125,48109.3847545675,0.251267076300672,0.25174299832519,1594581,142995.770402209
548,11,prune,34,1000,90.1631735484401,536125,48199.547928116,0.251736624679651,0.252214797076377,1593581,142905.607228661
549,11,prune,35,1000,90.0251198645126,537125,48289.5730479805,0.252206173058629,0.252685873431124,1592581,142815.582108796
550,11,prune,36,1000,89.9482404641352,538125,48379.5212884446,0.252675721437607,0.253156547497401,1591581,142725.633868332
551,11,prune,37,1000,89.9572457512519,539125,48469.4785341959,0.253145269816585,0.253627268685835,1590581,142635.676622581
552,11,prune,38,1000,89.5967822793949,540125,48559.0753164753,0.253614818195563,0.254096103669412,1589581,142546.079840301
553,11,prune,39,1000,89.810037751693,541125,48648.885354227,0.254084366574541,0.254566054559423,1588581,142456.26980255
554,11,prune,40,1000,89.5531662040192,542125,48738.438520431,0.254553914953519,0.255034661312237,1587581,142366.716636346
555,11,prune,41,1000,89.7837964858774,543125,48828.2223169169,0.255023463332498,0.25550447488902,1586581,142276.93283986
556,11,prune,42,1004,90.625981793099,544129,48918.84829871,0.255494889904992,0.255978695386728,1585577,142186.306858067
557,11,prune,43,1000,91.1400671584362,545129,49009.9883658684,0.25596443828397,0.256455605949835,1584577,142095.166790908
558,11,prune,44,1000,91.6034316777382,546129,49101.5917975461,0.256433986662948,0.256934941170293,1583577,142003.56335923
559,11,prune,45,1000,91.5323516495499,547129,49193.1241491957,0.256903535041926,0.25741390444878,1582577,141912.031007581
560,11,prune,46,1000,91.4257981536942,548129,49284.5499473494,0.257373083420904,0.257892310162528,1581577,141820.605209427
561,11,prune,47,1000,91.3868055129882,549129,49375.9367528624,0.257842631799882,0.258370511838657,1580577,141729.218403914
562,11,prune,48,1000,91.3686896975353,550129,49467.3054425599,0.25831218017886,0.258848618719775,1579577,141637.849714217
563,11,prune,49,1000,89.7643981935195,551129,49557.0698407534,0.258781728557839,0.259318330790702,1578577,141548.085316023
564,11,prune,50,1000,91.0929059626136,552129,49648.162746716,0.259251276936817,0.259794994572419,1577577,141456.99241006
565,11,fragmentation,,30,2.71878368345523,552159,49650.8815303995,0.259265363388186,0.259809221209483,1577547,141454.273626377
566,12,prune,1,1006,90.9766545104829,553165,49741.85818491,0.259737729057438,0.26028527667976,1576541,141363.296971867
567,12,prune,2,1001,90.4526222290285,554166,49832.310807139,0.260207746984795,0.260758590035199,1575540,141272.844349637
568,12,prune,3,1000,90.8446556327922,555166,49923.1554627718,0.260677295363773,0.261233954792148,1574540,141181.999694005
569,12,prune,4,1000,89.4181691709092,556166,50012.5736319427,0.261146843742751,0.261701855143123,1573540,141092.581524834
570,12,prune,5,1000,90.2015181777745,557166,50102.7751501205,0.261616392121729,0.262173854541066,1572540,141002.380006656
571,12,prune,6,1000,89.5162593311778,558166,50192.2914094517,0.262085940500708,0.262642268170503,1571540,140912.863747325
572,12,prune,7,1003,90.2824620434211,559169,50282.5738714951,0.262556897524823,0.263114691125129,1570537,140822.581285281
573,12,prune,8,1000,90.4452621105287,560169,50373.0191336056,0.263026445903801,0.26358796596712,1569537,140732.136023171
574,12,prune,9,1000,90.3371544776518,561169,50463.3562880833,0.263495994282779,0.264060675112007,1568537,140641.798868693
575,12,prune,10,1000,91.5338385928733,562169,50554.8901266761,0.263965542661757,0.264539646171253,1567537,140550.2650301
576,12,prune,11,1001,92.1513257581329,563170,50647.0414524343,0.264435560589114,0.26502184836869,1566536,140458.113704342
577,12,prune,12,1000,92.2562996531272,564170,50739.2977520874,0.264905108968092,0.265504599865255,1565536,140365.857404689
578,12,prune,13,1000,92.3299193686737,565170,50831.6276714561,0.26537465734707,0.265987736593267,1564536,140273.52748532
579,12,prune,14,1000,92.1338552418834,566170,50923.7615266979,0.265844205726049,0.266469847372363,1563536,140181.393630079
580,12,prune,15,1000,91.9792375664402,567170,51015.7407642644,0.266313754105027,0.266951149080268,1562536,140089.414392512
581,12,prune,16,1000,91.8684152098142,568170,51107.6091794742,0.266783302484005,0.267431870885676,1561536,139997.545977302
582,12,prune,17,1000,91.7923214854773,569170,51199.4015009597,0.267252850862983,0.267912194513839,1560536,139905.753655817
583,12,prune,18,1000,91.7097121208996,570170,51291.1112130806,0.267722399241961,0.268392085870227,1559536,139814.043943696
584,12,prune,19,1000,91.6299118039604,571170,51382.7411248845,0.268191947620939,0.268871559653803,1558536,139722.414031892
585,12,prune,20,1000,91.5702129984628,572170,51474.311337883,0.268661495999917,0.269350721050173,1557536,139630.843818893
586,12,prune,21,1000,91.5235391958597,573170,51565.8348770789,0.269131044378896,0.269829638215546,1556536,139539.320279698
587,12,prune,22,1000,91.4309363734752,574170,51657.2658134523,0.269600592757874,0.270308070816166,1555536,139447.889343324
588,12,prune,23,1000,90.9810519657549,575170,51748.2468654181,0.270070141136852,0.2707841492971,1554536,139356.908291358
589,12,prune,24,1000,91.0279882327434,576170,51839.2748536508,0.27053968951583,0.271260473382435,1553536,139265.880303126
590,12,prune,25,1000,91.0169799192472,577170,51930.2918335701,0.271009237894808,0.271736739864334,1552536,139174.863323206
591,12,prune,26,1000,90.7963576384832,578170,52021.0881912086,0.271478786273786,0.272211851891343,1551536,139084.066965568
592,12,prune,27,1000,90.4255216424574,579170,52111.513712851,0.271948334652764,0.272685023436968,1550536,138993.641443925
593,12,prune,28,1000,90.1094363168682,580170,52201.6231491679,0.272417883031742,0.273156540996204,1549536,138903.532007609
594,12,prune,29,1000,89.8387975954695,581170,52291.4619467634,0.272887431410721,0.27362664237846,1548536,138813.693210013
595,12,prune,30,1000,89.4569945544113,582170,52380.9189413178,0.273356979789699,0.274094745891842,1547536,138724.236215459
596,12,prune,31,1000,89.0288449336736,583170,52469.9477862514,0.273826528168677,0.274560609017621,1546536,138635.207370525
597,12,prune,32,1000,88.4948605974735,584170,52558.4426468489,0.274296076547655,0.275023677952234,1545536,138546.712509928
598,12,prune,33,1000,87.923407596853,585170,52646.3660544458,0.274765624926633,0.275483756632606,1544536,138458.789102331
599,12,prune,34,1000,87.3615982137808,586170,52733.7276526596,0.275235173305611,0.275940895521099,1543536,138371.427504117
600,12,prune,35,1000,86.9561699042013,587170,52820.6838225637,0.275704721684589,0.276395912916276,1542536,138284.471334213
601,12,prune,36,1008,91.2333494054404,588178,52911.9171719692,0.276178026450599,0.276873311599376,1541528,138193.237984807
602,12,prune,37,1000,87.4253232648441,589178,52999.342495234,0.276647574829577,0.277330783943296,1540528,138105.812661542
603,12,prune,38,1001,90.5143781342583,590179,53089.8568733683,0.277117592756935,0.277804420450171,1539527,138015.298283408
604,12,prune,39,1000,87.9134899801998,591179,53177.7703633485,0.277587141135913,0.27826444723442,1538527,137927.384793428
605,12,prune,40,1000,86.5257076301139,592179,53264.2960709786,0.278056689514891,0.278717212140522,1537527,137840.859085798
606,12,prune,41,1009,92.3003887776958,593188,53356.5964597563,0.27853046382928,0.279200194343184,1536518,137748.55869702
607,12,prune,42,1001,87.4043213811443,594189,53444.0007811374,0.279000481756637,0.279657556790102,1535517,137661.154375639
608,12,prune,43,1000,86.4919057792278,595189,53530.4926869167,0.279470030135615,0.280110144820541,1534517,137574.66246986
609,12,prune,44,1002,92.4448953673323,596191,53622.937582284,0.279940517611351,0.280593883185901,1533515,137482.217574492
610,12,prune,45,1001,87.7489797656636,597192,53710.6865620497,0.280410535538708,0.28105304913406,1532514,137394.468594727
611,12,prune,46,1000,91.3485112269262,598192,53802.0350732766,0.280880083917686,0.281531050426867,1531514,137303.1200835
612,12,prune,47,1000,87.3988532253413,599192,53889.4339265019,0.281349632296664,0.28198838426045,1530514,137215.721230275
613,12,prune,48,1000,86.4465349969121,600192,53975.8804614989,0.281819180675643,0.282440734878234,1529514,137129.274695278
614,12,prune,49,1000,90.1005573727615,601192,54065.9810188716,0.282288729054621,0.28291220597643,1528514,137039.174137905
615,12,prune,50,1000,87.013815897341,602192,54152.9948347689,0.282758277433599,0.283367525017018,1527514,136952.160322008
616,12,fragmentation,,13,1.12182204030907,602205,54154.1166568093,0.282764381562526,0.28337339519901,1527501,136951.038499967
617,13,prune,1,1004,89.0064487699649,603209,54243.1231055792,0.28323580813502,0.283839141131907,1526497,136862.032051197
618,13,prune,2,1000,89.1860104699387,604209,54332.3091160492,0.283705356513998,0.284305826661121,1525497,136772.846040727
619,13,prune,3,1002,89.5593372815308,605211,54421.8684533307,0.284175843989734,0.284774465705463,1524495,136683.286703446
620,13,prune,4,1001,89.7820626634999,606212,54511.6505159942,0.284645861917091,0.285244270209637,1523494,136593.504640782
621,13,prune,5,1006,90.1828089334047,607218,54601.8333249276,0.285118227586343,0.28571617170732,1522488,136503.321831849
622,13,prune,6,1005,90.7550559960337,608223,54692.5883809236,0.285590123707216,0.286191067614349,1521483,136412.566775853
623,13,prune,7,1006,90.2791937604483,609229,54782.8675746841,0.286062489376468,0.286663473466961,1520477,136322.287582092
624,13,prune,8,1000,89.6457003368064,610229,54872.5132750209,0.286532037755446,0.287132564425095,1519477,136232.641881756
625,13,prune,9,1000,87.377518861006,611229,54959.8907938819,0.287001586134424,0.287589786621897,1518477,136145.264362895
626,13,prune,10,1000,86.4514387436086,612229,55046.3422326255,0.287471134513402,0.288042162899621,1517477,136058.812924151
627,13,prune,11,1000,89.7781912046777,613229,55136.1204238302,0.28794068289238,0.28851194714553,1516477,135969.034732946
628,13,prune,12,1000,87.3311752899347,614229,55223.4515991201,0.288410231271359,0.288968926839345,1515477,135881.703557656
629,13,prune,13,1000,89.297190833653,615229,55312.7487899538,0.288879779650337,0.289436194144407,1514477,135792.406366823
630,13,prune,14,1000,87.0085122402709,616229,55399.757302194,0.289349328029315,0.289891485432436,1513477,135705.397854582
631,13,prune,15,1000,86.4122122280942,617229,55486.1695144221,0.289818876408293,0.290343656448739,1512477,135618.985642354
632,13,prune,16,1001,89.757286923386,618230,55575.9268013455,0.29028889433565,0.290813331308372,1511476,135529.228355431
633,13,prune,17,1000,87.189402291927,619230,55663.1162036374,0.290758442714628,0.291269569143612,1510476,135442.038953139
634,13,prune,18,1000,91.4260777749775,620230,55754.5422814124,0.291227991093606,0.29174797632054,1509476,135350.612875364
635,13,prune,19,1001,90.3616360725522,621231,55844.903917485,0.291698009020963,0.292220813570788,1508475,135260.251239291
636,13,prune,20,1000,87.0610032739542,622231,55931.9649207589,0.292167557399942,0.292676379529763,1507475,135173.190236018
637,13,prune,21,1000,86.4517827873079,623231,56018.4167035462,0.29263710577892,0.293128757607771,1506475,135086.73845323
638,13,prune,22,1000,86.3893035983893,624231,56104.8060071446,0.293106654157898,0.293580808749602,1505475,135000.349149632
639,13,prune,23,1000,86.3863395784686,625231,56191.1923467231,0.293576202536876,0.294032844381543,1504475,134913.962810053
640,13,prune,24,1000,86.3845332359238,626231,56277.576879959,0.294045750915854,0.294484870561397,1503475,134827.578276817
641,13,prune,25,1000,86.3891026626954,627231,56363.9659826217,0.294515299294832,0.294936920651787,1502475,134741.189174155
642,13,prune,26,1000,86.3753185287821,628231,56450.3413011505,0.29498484767381,0.295388898613648,1501475,134654.813855626
643,13,prune,27,1000,86.3554374726834,629231,56536.6967386232,0.295454396052789,0.295840772543484,1500475,134568.458418153
644,13,prune,28,1000,86.3361819005767,630231,56623.0329205238,0.295923944431767,0.29629254571428,1499475,134482.122236253
645,13,prune,29,1000,86.310316733947,631231,56709.3432372577,0.296393492810745,0.296744183539869,1498475,134395.811919519
646,13,prune,30,1000,86.2876224123975,632231,56795.6308596701,0.296863041189723,0.297195702612401,1497475,134309.524297106
647,13,prune,31,1000,86.2682623884165,633231,56881.8991220585,0.297332589568701,0.297647120379324,1496475,134223.256034718
648,13,prune,32,1000,86.251809067291,634231,56968.1509311258,0.297802137947679,0.298098452050605,1495475,134137.004225651
649,13,prune,33,1000,89.527120545054,635231,57057.6780516709,0.298271686326657,0.298566922513747,1494475,134047.477105106
650,13,prune,34,1000,87.233301110125,636231,57144.911352781,0.298741234705635,0.299023390059264,1493475,133960.243803996
651,13,prune,35,1000,86.4299396060371,637231,57231.341292387,0.299210783084614,0.299475653837995,1492475,133873.813864389
652,13,prune,36,1000,89.9033986057457,638231,57321.2446909928,0.299680331463592,0.299946093259328,1491475,133783.910465784
653,13,prune,37,1000,86.9386792729258,639231,57408.1833702657,0.30014987984257,0.300401019130907,1490475,133696.971786511
654,13,prune,38,1000,92.3585375110419,640231,57500.5419077767,0.300619428221548,0.300884305609679,1489475,133604.613249
655,13,prune,39,1001,87.8080920860784,641232,57588.3499998628,0.301089446148905,0.301343780876132,1488474,133516.805156914
656,13,prune,40,1000,86.2347211642385,642232,57674.5847210271,0.301558994527883,0.30179502313118,1487474,133430.570435749
657,13,prune,41,1000,91.4820082824772,643232,57766.0667293095,0.302028542906861,0.302273722976861,1486474,133339.088427467
658,13,prune,42,1000,87.3800858621149,644232,57853.4468151717,0.302498091285839,0.302730958606065,1485474,133251.708341605
659,13,prune,43,1000,89.9340889231465,645232,57943.3809040948,0.302967639664818,0.303201558621273,1484474,133161.774252682
660,13,prune,44,1000,86.9139586927548,646232,58030.2948627876,0.303437188043796,0.303656355136947,1483474,133074.860293989
661,13,prune,45,1000,86.1245270474018,647232,58116.419389835,0.303906736422774,0.304107020776902,1482474,132988.735766942
662,13,prune,46,1000,89.1315868128043,648232,58205.5509766478,0.304376284801752,0.304573421522291,1481474,132899.604180129
663,13,prune,47,1000,86.7109354488343,649232,58292.2619120966,0.30484583318073,0.30502715567393,1480474,132812.89324468
664,13,prune,48,1000,86.1051546031849,650232,58378.3670666998,0.305315381559708,0.305477719943285,1479474,132726.788090077
665,13,prune,49,1000,90.9376259375652,651232,58469.3046926373,0.305784929938686,0.30595357118792,1478474,132635.850464139
666,13,prune,50,1000,87.3665764691755,652232,58556.6712691065,0.306254478317665,0.306410736126237,1477474,132548.48388767
667,13,fragmentation,,8,0.687857479624987,652240,58557.3591265861,0.306258234704696,0.306414335492664,1477466,132547.79603019
668,14,prune,1,1002,86.4134425513731,653242,58643.7725691375,0.306728722180432,0.306866512946907,1476464,132461.382587639
669,14,prune,2,1000,87.7487389797419,654242,58731.5213081173,0.307198270559411,0.3073256776351,1475464,132373.633848659
670,14,prune,3,1001,89.4005966316673,655243,58820.9219047489,0.307668288486768,0.307793486033876,1474463,132284.233252028
671,14,prune,4,1000,89.967513912038,656243,58910.889418661,0.308137836865746,0.308264260952732,1473463,132194.265738116
672,14,prune,5,1000,89.8228449575421,657243,59000.7122636185,0.308607385244724,0.308734278859282,1472463,132104.442893158
673,14,prune,6,1001,87.1116403895849,658244,59087.8239040081,0.309077403172081,0.309190109788165,1471462,132017.331252768
674,14,prune,7,1000,86.2588772668833,659244,59174.082781275,0.309546951551059,0.309641478445364,1470462,131931.072375502
675,14,prune,8,1000,90.1155784320721,660244,59264.198359707,0.310016499930037,0.310113028144576,1469462,131840.956797069
676,14,prune,9,1000,86.5273556312521,661244,59350.7257153383,0.310486048309015,0.310565801674209,1468462,131754.429441438
677,14,prune,10,1000,90.1498416970399,662244,59440.8755570353,0.310955596687994,0.311037530663534,1467462,131664.279599741
678,14,prune,11,1000,86.8627152221304,663244,59527.7382722575,0.311425145066972,0.311492059036413,1466462,131577.416884519
679,14,prune,12,1000,86.4105596729113,664244,59614.1488319304,0.31189469344595,0.311944221405356,1465462,131491.006324846
680,14,prune,13,1000,91.0590159799613,665244,59705.2078479103,0.312364241824928,0.312420707850242,1464462,131399.947308866
681,14,prune,14,1000,86.6389269595214,666244,59791.8467748699,0.312833790203906,0.31287406520153,1463462,131313.308381907
682,14,prune,15,1000,86.1961551339107,667244,59878.0429300038,0.313303338582884,0.313325105651293,1462462,131227.112226773
683,14,prune,16,1001,91.2495474120383,668245,59969.2924774158,0.313773356510241,0.313802589094046,1461461,131135.862679361
684,14,prune,17,1000,86.9373799804746,669245,60056.2298573963,0.314242904889219,0.31425750816679,1460461,131048.92529938
685,14,prune,18,1001,91.1838621238307,670246,60147.4137195201,0.314712922816577,0.314734647896741,1459460,130957.741437256
686,14,prune,19,1002,87.5434729138596,671248,60234.957192434,0.315183410292313,0.315192738484837,1458458,130870.197964343
687,14,prune,20,1000,86.5430077514433,672248,60321.5002001854,0.315652958671291,0.31564559391765,1457458,130783.654956591
688,14,prune,21,1001,90.074660121304,673249,60411.5748603067,0.316122976598648,0.31611692950275,1456457,130693.58029647
689,14,prune,22,1000,87.8919635145429,674249,60499.4668238213,0.316592524977626,0.316576843645005,1455457,130605.688332955
690,14,prune,23,1001,90.4996465215894,675250,60589.9664703429,0.317062542904983,0.317050403065458,1454456,130515.188686434
691,14,prune,24,1000,87.7204395872216,676250,60677.6869099301,0.317532091283961,0.31750941967082,1453456,130427.468246846
692,14,prune,25,1001,90.7044769564673,677251,60768.3913868865,0.318002109211318,0.317984050911835,1452455,130336.76376989
693,14,prune,26,1001,87.9971338579394,678252,60856.3885207445,0.318472127138675,0.318444515381178,1451454,130248.766636032
694,14,prune,27,1000,87.1465109035328,679252,60943.535031648,0.318941675517654,0.31890052877774,1450454,130161.620125128
695,14,prune,28,1001,90.1625029347122,680253,61033.6975345827,0.319411693445011,0.319372324019793,1449453,130071.457622194
696,14,prune,29,1001,88.4545483824061,681254,61122.1520829651,0.319881711372368,0.319835182011822,1448452,129983.003073811
697,14,prune,30,1000,90.5022143214817,682254,61212.6542972866,0.320351259751346,0.320308754868856,1447452,129892.50085949
698,14,prune,31,1000,89.4210934056816,683254,61302.0753906923,0.320820808130324,0.320776670521536,1446452,129803.079766084
699,14,prune,32,1000,91.0588854553315,684254,61393.1342761476,0.321290356509302,0.321253156283423,1445452,129712.020880629
700,14,prune,33,1000,89.9512328308614,685254,61483.0855089785,0.32175990488828,0.32172384600792,1444452,129622.069647798
701,14,prune,34,1000,90.3182807751052,686254,61573.4037897536,0.322229453267259,0.322196456391984,1443452,129531.751367023
702,14,prune,35,1000,89.9805279741179,687254,61663.3843177277,0.322699001646237,0.322667299409799,1442452,129441.770839049
703,14,prune,36,1002,90.5996246786205,688256,61753.9839424063,0.323169489121973,0.323141381988075,1441450,129351.17121437
704,14,prune,37,1006,91.5923858082802,689262,61845.5763282146,0.323641854791225,0.323620659408578,1440444,129259.578828562
705,14,prune,38,1002,90.2524502057788,690264,61935.8287784204,0.324112342266961,0.324092925319624,1439442,129169.326378356
706,14,prune,39,1000,91.0356440026523,691264,62026.864422423,0.324581890645939,0.324569289465468,1438442,129078.290734353
707,14,prune,40,1000,90.5038815506488,692264,62117.3683039737,0.325051439024917,0.325042871046648,1437442,128987.786852803
708,14,prune,41,1005,91.3781492317263,693269,62208.7464532054,0.32552333514579,0.325521027426871,1436437,128896.408703571
709,14,prune,42,1000,91.2023655413467,694269,62299.9488187468,0.325992883524768,0.325998263980048,1435437,128805.20633803
710,14,prune,43,1000,91.2156240014382,695269,62391.1644427482,0.326462431903746,0.32647556991105,1434437,128713.990714028
711,14,prune,44,1000,90.6812512389667,696269,62481.8456939872,0.326931980282724,0.32695007961836,1433437,128623.309462789
